TIME	CPU	WCPU	IO	MEM
20181103-155844	  1	  0	         5	57.08
20181103-155849	  2	  0	         5	57.09
20181103-155854	  1	  0	         5	57.09
20181103-155859	  1	  0	        11	57.09
20181103-155904	  1	  0	        10	57.09
20181103-155909	  1	  0	        11	57.08
20181103-155914	  1	  0	        14	57.08
20181103-155919	  1	  0	         5	57.08
20181103-155924	  1	  0	         5	57.09
20181103-155929	  1	  0	        16	57.08
20181103-155934	  1	  0	         9	57.09
20181103-155939	  1	  0	         8	57.08
20181103-155944	  2	  1	        77	57.07
20181103-155949	  2	  0	         6	57.08
20181103-155954	  1	  0	         5	57.07
20181103-155959	  1	  0	        12	57.08
20181103-160004	  1	  0	         7	57.08
20181103-160009	  1	  0	        13	57.08
20181103-160014	  1	  0	        17	57.08
20181103-160019	  1	  0	        13	57.08
20181103-160024	  1	  0	         5	57.08
20181103-160029	  1	  0	        22	57.34
20181103-160034	  2	  0	         7	57.34
20181103-160039	  1	  0	         5	57.34
20181103-160044	  1	  0	         6	57.33
20181103-160049	  2	  0	         5	57.33
20181103-160054	  1	  0	        11	57.33
20181103-160059	  1	  0	        19	57.34
20181103-160104	  1	  0	         8	57.35
20181103-160109	  1	  0	        11	57.34
20181103-160114	  1	  0	        11	57.34
20181103-160119	  1	  0	         7	57.34
20181103-160124	  1	  0	         8	57.34
20181103-160129	  1	  0	        23	57.35
20181103-160134	  1	  0	         5	57.35
20181103-160139	  1	  0	        10	57.34
20181103-160144	  1	  0	         6	57.34
20181103-160149	  2	  0	         5	57.35
20181103-160154	  1	  0	         8	57.35
20181103-160159	  1	  0	        20	57.34
20181103-160204	  1	  0	         7	57.34
20181103-160209	  1	  0	        13	57.34
20181103-160214	  1	  0	        10	57.35
20181103-160219	  1	  0	         5	57.34
20181103-160224	  1	  0	         7	57.34
20181103-160229	  1	  0	        21	57.34
20181103-160234	  1	  0	         5	57.35
20181103-160239	  1	  0	        11	57.35
20181103-160244	  1	  0	         6	57.75
20181103-160249	  2	  0	         7	57.35
20181103-160254	  1	  0	         5	57.35
20181103-160259	  1	  0	        14	57.35
20181103-160304	  1	  0	         5	57.35
20181103-160309	  1	  0	        15	57.35
20181103-160314	  1	  0	        11	57.35
20181103-160319	  1	  0	         9	57.34
20181103-160324	  1	  0	         5	57.39
20181103-160329	  1	  0	        18	57.39
20181103-160334	  1	  0	         5	57.39
20181103-160339	  1	  0	         8	57.40
20181103-160344	  1	  0	         9	57.40
20181103-160349	  2	  0	         7	57.39
20181103-160354	  1	  0	         5	57.40
20181103-160359	  1	  0	         9	57.39
20181103-160404	  1	  0	        15	57.39
20181103-160409	  1	  0	        13	57.40
20181103-160414	  1	  0	        10	57.40
20181103-160419	  1	  0	        10	57.39
20181103-160424	  1	  0	         5	57.40
20181103-160429	  1	  0	        12	57.40
20181103-160434	  1	  0	        13	57.40
20181103-160439	  1	  0	         7	57.40
20181103-160444	  1	  0	        10	57.40
20181103-160449	  2	  0	         5	57.40
20181103-160454	  1	  0	         6	57.40
20181103-160459	  1	  0	         9	57.40
20181103-160504	  1	  0	        10	57.39
20181103-160509	  1	  0	        13	57.39
20181103-160514	  1	  0	        10	57.40
20181103-160519	  1	  0	         9	57.40
20181103-160524	  1	  0	         5	57.39
20181103-160529	  1	  0	        13	57.39
20181103-160534	  1	  0	        11	57.41
20181103-160539	  1	  0	         9	57.40
20181103-160544	  1	  0	         9	57.39
20181103-160549	  1	  0	         5	57.39
20181103-160554	  2	  0	         5	57.40
20181103-160559	  1	  0	         9	57.40
20181103-160604	  1	  0	        18	57.39
20181103-160609	  1	  0	        12	57.40
20181103-160614	  1	  0	        12	57.40
20181103-160619	  1	  0	         5	57.39
20181103-160624	  1	  0	         5	57.39
20181103-160629	  1	  0	        15	57.40
20181103-160634	  1	  0	         5	57.44
20181103-160639	  1	  0	        10	57.45
20181103-160644	  1	  0	         9	57.46
20181103-160649	  1	  0	         5	57.45
20181103-160654	  2	  0	         5	57.45
20181103-160659	  1	  0	         9	57.45
20181103-160704	  1	  0	        13	57.45
20181103-160709	  1	  0	        11	57.45
20181103-160714	  1	  0	        16	57.45
20181103-160719	  1	  0	         7	57.45
20181103-160724	  1	  0	         5	57.45
20181103-160729	  1	  0	        12	57.45
20181103-160734	  1	  0	        10	57.44
20181103-160739	  1	  0	         5	57.45
20181103-160744	  1	  0	        13	57.45
20181103-160749	  1	  0	         5	57.45
20181103-160754	  2	  0	         5	57.45
20181103-160759	  1	  0	         9	57.45
20181103-160804	  1	  0	        15	57.45
20181103-160809	  1	  0	        10	57.45
20181103-160814	  1	  0	        15	57.45
20181103-160819	  1	  0	         8	57.44
20181103-160824	  1	  0	         5	57.45
20181103-160829	  1	  0	        11	57.44
20181103-160834	  1	  0	         6	57.45
20181103-160839	  1	  0	         6	57.45
20181103-160844	  1	  0	        12	57.44
20181103-160849	  1	  0	         5	57.43
20181103-160854	  2	  0	         7	57.44
20181103-160859	  1	  0	         9	57.44
20181103-160904	  1	  0	        11	57.44
20181103-160909	  1	  0	        12	57.44
20181103-160914	  1	  0	        11	57.44
20181103-160919	  1	  0	         5	57.45
20181103-160924	  1	  0	         5	57.45
20181103-160929	  1	  0	        15	57.45
20181103-160934	  1	  0	         5	57.45
20181103-160939	  1	  0	         7	57.45
20181103-160944	  1	  0	        10	57.45
20181103-160949	  1	  0	         5	57.44
20181103-160954	  2	  0	         6	57.44
20181103-160959	  1	  0	        10	57.45
20181103-161004	  1	  0	         9	57.45
20181103-161009	  1	  0	        12	57.45
20181103-161014	  1	  0	        14	57.45
20181103-161019	  1	  0	         7	57.45
20181103-161024	  1	  0	         5	57.45
20181103-161029	  1	  0	        22	57.45
20181103-161034	  1	  0	        10	57.44
20181103-161039	  1	  0	         9	57.45
20181103-161044	  1	  0	         8	57.45
20181103-161049	  1	  0	         5	57.44
20181103-161054	  2	  0	         5	57.45
20181103-161059	  1	  0	         9	57.44
20181103-161104	  1	  0	        12	57.44
20181103-161109	  1	  0	        11	57.45
20181103-161114	  1	  0	        15	57.45
20181103-161119	  1	  0	         5	57.63
20181103-161124	 38	  0	      1976	57.75
20181103-161129	 43	  0	       435	57.75
20181103-161134	 42	  0	        21	57.75
20181103-161139	 42	  0	        22	57.93
20181103-161144	 43	  0	        27	57.96
20181103-161149	 42	  0	      6130	57.97
20181103-161154	 40	  0	        20	57.97
20181103-161159	 46	  4	     16652	57.96
20181103-161204	 44	  0	        24	57.96
20181103-161209	 44	  0	        40	57.97
20181103-161214	 45	  0	        34	57.99
20181103-161219	 46	  0	        24	58.12
20181103-161224	 47	  1	      7675	58.12
20181103-161229	 48	  4	     16909	58.12
20181103-161234	 45	  0	        28	58.11
20181103-161239	 46	  0	        20	58.13
20181103-161244	 44	  0	        30	58.12
20181103-161249	 44	  0	        20	58.12
20181103-161254	 46	  0	      7736	58.14
20181103-161259	 50	  5	     17187	58.19
20181103-161304	 38	  0	        48	58.19
20181103-161309	  4	  0	        24	58.19
20181103-161314	  1	  0	        13	58.19
20181103-161319	  1	  0	         8	58.18
20181103-161324	  1	  0	      2309	58.19
20181103-161329	  1	  1	      3759	58.19
20181103-161334	  1	  0	       161	58.18
20181103-161339	  0	  0	         5	58.19
20181103-161344	  1	  0	         9	58.18
20181103-161349	  1	  0	         5	58.18
20181103-161354	  2	  0	         5	58.18
20181103-161359	  1	  0	       223	58.18
20181103-161404	  1	  0	        19	58.18
20181103-161409	  1	  0	        11	58.18
20181103-161414	  1	  0	        14	58.19
20181103-161419	  1	  0	         7	58.19
20181103-161424	  1	  0	         5	58.19
20181103-161429	  3	  0	       193	58.31
20181103-161434	 33	  2	      1185	58.36
20181103-161439	 47	  0	       859	58.36
20181103-161444	 50	  0	        32	58.36
20181103-161449	 49	  0	      5180	58.35
20181103-161454	 52	  0	        36	58.35
20181103-161459	 55	  5	     25483	58.36
20181103-161504	 50	  0	        43	58.46
20181103-161509	 51	  0	        71	58.46
20181103-161514	 51	  0	        41	58.45
20181103-161519	 52	  0	        37	58.56
20181103-161524	 52	  1	      9366	58.61
20181103-161529	 56	  4	     40088	58.66
20181103-161534	 52	  0	        37	58.71
20181103-161539	 52	  0	        37	58.77
20181103-161544	 51	  0	        39	58.80
20181103-161549	 51	  0	        31	58.83
20181103-161554	 53	  1	      9489	58.90
20181103-161559	 55	  3	     20435	58.95
20181103-161604	 60	  9	     20417	59.01
20181103-161609	 51	  0	        86	59.06
20181103-161614	 50	  0	        41	59.05
20181103-161619	 36	  0	        37	59.04
20181103-161624	  1	  0	        19	59.04
20181103-161629	  2	  1	      6475	59.04
20181103-161634	  8	  7	     21997	59.04
20181103-161639	  1	  0	        34	59.04
20181103-161644	  1	  0	        10	59.04
20181103-161649	  1	  0	         5	59.03
20181103-161654	  2	  0	         9	59.04
20181103-161659	  1	  0	       365	59.04
20181103-161704	  1	  0	        11	59.04
20181103-161709	  1	  0	        10	59.04
20181103-161714	  1	  0	        11	59.04
20181103-161719	  1	  0	         4	59.03
20181103-161724	  1	  0	         7	59.04
20181103-161729	  1	  0	        11	59.03
20181103-161734	  1	  0	        11	59.04
20181103-161739	  1	  0	         4	59.04
20181103-161744	  1	  0	         7	59.03
20181103-161749	  1	  0	         4	59.04
20181103-161754	  2	  0	         8	59.03
20181103-161759	  1	  0	         7	59.04
20181103-161804	  1	  0	        19	59.03
20181103-161809	  1	  0	        10	59.37
20181103-161814	 20	  0	       576	59.57
20181103-161819	 39	  0	        30	59.51
20181103-161824	 49	  0	        44	59.52
20181103-161829	 51	  0	       534	59.55
20181103-161834	 51	  0	        39	59.58
20181103-161839	 52	  0	        31	59.60
20181103-161844	 51	  0	      7319	59.62
20181103-161849	 54	  3	     22267	59.71
20181103-161854	 52	  0	      5576	59.76
20181103-161859	 54	  1	     10116	59.86
20181103-161904	 52	  0	      4028	59.91
20181103-161909	 52	  0	        60	59.95
20181103-161914	 51	  0	        38	59.97
20181103-161919	 52	  0	      7900	60.02
20181103-161924	 56	  2	     22130	60.07
20181103-161929	 55	  3	     15574	60.18
20181103-161934	 54	  0	      3826	60.25
20181103-161939	 52	  0	        37	60.28
20181103-161944	 51	  0	        40	60.31
20181103-161949	 53	  0	      7911	60.33
20181103-161954	 56	  2	     22388	60.34
20181103-161959	 52	  5	     15828	60.48
20181103-162004	 42	  0	      4059	60.65
20181103-162009	 18	  0	        53	60.65
20181103-162014	  1	  0	        18	60.65
20181103-162019	  1	  0	         5	60.65
20181103-162024	  1	  0	      1880	60.65
20181103-162029	  2	  1	      4750	60.65
20181103-162034	  1	  1	      3420	60.65
20181103-162039	  1	  0	       444	60.65
20181103-162044	  1	  0	        11	60.65
20181103-162049	  1	  0	         5	60.64
20181103-162054	  2	  0	         4	60.65
20181103-162059	  1	  0	        12	60.65
20181103-162104	  1	  0	       239	60.65
20181103-162109	  1	  0	        10	60.65
20181103-162114	  1	  0	        15	60.65
20181103-162119	  1	  0	         4	60.65
20181103-162124	 13	  0	         4	60.86
20181103-162129	 41	  0	       992	60.89
20181103-162134	 55	  0	       426	60.88
20181103-162139	 66	  0	        50	60.92
20181103-162144	 66	  0	      5235	60.95
20181103-162149	 97	  0	     43117	60.99
20181103-162154	 66	  0	        49	61.02
20181103-162159	 66	  0	        49	61.06
20181103-162204	 66	  0	       565	61.09
20181103-162209	 66	  0	        79	61.12
20181103-162214	 66	  0	     10950	61.16
20181103-162219	 98	  0	     61785	61.24
20181103-162224	 68	  0	       636	61.30
20181103-162229	 68	  0	        49	61.35
20181103-162234	 67	  0	       563	61.36
20181103-162239	 67	  0	       563	61.36
20181103-162244	 70	  1	     11167	61.48
20181103-162249	 71	  2	      9614	61.51
20181103-162254	 72	  4	     29662	61.54
20181103-162259	 67	  0	        56	61.55
20181103-162304	 66	  0	       671	61.57
20181103-162309	 60	  0	       118	61.65
20181103-162314	 52	  0	        42	61.68
20181103-162319	 15	  1	      7335	61.67
20181103-162324	  6	  6	     26332	61.67
20181103-162329	  1	  0	        33	61.67
20181103-162334	  1	  0	       381	61.67
20181103-162339	  1	  0	         4	61.67
20181103-162344	  2	  1	        79	61.67
20181103-162349	  1	  0	         5	61.88
20181103-162354	  3	  1	        58	61.88
20181103-162359	  1	  0	         5	61.88
20181103-162404	  1	  0	        15	61.88
20181103-162409	  1	  0	        12	61.89
20181103-162414	  1	  0	         9	61.88
20181103-162419	  1	  0	         8	61.88
20181103-162424	  1	  0	         5	61.88
20181103-162429	  1	  0	         7	61.89
20181103-162434	  1	  0	        10	61.89
20181103-162439	 13	  0	         6	62.13
20181103-162444	 50	  0	      2166	62.13
20181103-162449	 59	  0	       242	62.53
20181103-162454	 66	  0	       178	62.20
20181103-162459	 66	  0	       119	62.22
20181103-162504	 66	  0	       514	62.24
20181103-162509	 66	  0	       107	62.31
20181103-162514	 70	  1	     23194	62.37
20181103-162519	 69	  1	     18601	62.39
20181103-162524	 66	  0	      6905	62.40
20181103-162529	 64	  0	        71	62.42
20181103-162534	 68	  0	       574	62.49
20181103-162539	 69	  0	        76	62.55
20181103-162544	 66	  0	      8962	62.57
20181103-162549	 69	  1	     15564	62.59
20181103-162554	 97	  0	     42263	62.61
20181103-162559	 67	  0	      6539	62.66
20181103-162604	 69	  0	       578	62.73
20181103-162609	 68	  0	       101	62.76
20181103-162614	 66	  0	        82	62.78
20181103-162619	 68	  1	     24932	62.81
20181103-162624	 62	  1	     18640	62.90
20181103-162629	 45	  1	      6523	63.10
20181103-162634	 16	  0	       538	63.10
20181103-162639	  1	  0	         7	63.10
20181103-162644	  1	  0	        16	63.11
20181103-162649	  2	  1	      4332	63.10
20181103-162654	  1	  1	      3046	63.10
20181103-162659	  2	  0	       757	63.10
20181103-162704	  1	  0	       392	63.10
20181103-162709	  1	  0	        10	63.11
20181103-162714	  1	  0	        10	63.11
20181103-162719	  1	  0	         9	63.10
20181103-162724	  1	  0	         5	63.11
20181103-162729	  1	  0	         4	63.12
20181103-162734	  1	  0	       108	63.12
20181103-162739	  1	  0	         5	63.12
20181103-162744	  1	  0	         5	63.12
20181103-162749	  1	  0	         7	63.12
20181103-162754	  1	  0	         7	63.11
20181103-162759	  2	  0	         6	63.12
20181103-162804	  1	  0	        17	63.39
20181103-162809	 44	  0	        98	63.41
20181103-162814	 63	  0	      2326	63.49
20181103-162819	 60	  0	       353	63.62
20181103-162824	 54	  0	        16	63.65
20181103-162829	 57	  0	        54	63.77
20181103-162834	 57	  0	       425	63.91
20181103-162839	 57	  0	        31	63.93
20181103-162844	 59	  2	     22121	63.99
20181103-162849	 59	  0	      1481	64.10
20181103-162854	 57	  0	        17	64.20
20181103-162859	 58	  0	        61	64.22
20181103-162904	 57	  0	       389	64.23
20181103-162909	 56	  0	        54	64.30
20181103-162914	 60	  3	     22914	64.37
20181103-162919	 56	  0	      1511	64.40
20181103-162924	 58	  0	        21	64.42
20181103-162929	 55	  0	        59	64.50
20181103-162934	 55	  0	       459	64.52
20181103-162939	 54	  0	        68	64.58
20181103-162944	 98	  0	     43356	64.75
20181103-162949	 50	  0	      1481	64.75
20181103-162954	  8	  0	        16	64.75
20181103-162959	  2	  0	         8	64.77
20181103-163004	  1	  0	       441	64.76
20181103-163009	  1	  0	        14	64.76
20181103-163014	  3	  2	      4853	64.77
20181103-163019	  1	  0	       160	64.77
20181103-163024	  1	  0	         6	64.77
20181103-163029	  1	  0	         7	64.77
20181103-163034	  1	  0	       281	64.77
20181103-163039	  1	  0	         6	64.76
20181103-163044	  1	  0	         8	64.76
20181103-163049	  1	  0	         6	64.76
20181103-163054	  1	  0	         8	64.75
20181103-163059	  2	  0	         5	64.76
20181103-163104	  1	  0	        23	64.76
20181103-163109	  1	  0	        12	64.77
20181103-163114	  1	  0	         9	64.77
20181103-163119	 19	  0	        12	64.93
20181103-163124	 56	  0	        30	64.98
20181103-163129	 68	  0	       141	65.00
20181103-163134	 69	  0	       775	65.07
20181103-163139	 68	  0	       230	65.11
20181103-163144	 68	  0	        89	65.16
20181103-163149	 67	  0	      6586	65.22
20181103-163154	 70	  2	     24232	65.25
20181103-163159	 69	  1	      7824	65.31
20181103-163204	 68	  1	     12965	65.35
20181103-163209	 65	  0	        96	65.42
20181103-163214	 66	  0	        71	65.52
20181103-163219	 66	  0	        71	65.59
20181103-163224	 67	  0	      6828	65.61
20181103-163229	 69	  4	     31444	65.67
20181103-163234	 64	  1	     11905	65.67
20181103-163239	 63	  0	        78	65.72
20181103-163244	 67	  0	        70	65.77
20181103-163249	 65	  0	       103	65.82
20181103-163254	 66	  1	      7009	65.86
20181103-163259	 69	  3	     31803	65.90
20181103-163304	 58	  1	      9585	65.91
20181103-163309	 21	  1	      2691	65.91
20181103-163314	  1	  0	         8	65.91
20181103-163319	  1	  0	        15	65.91
20181103-163324	  1	  0	         7	65.90
20181103-163329	  1	  0	      1460	65.91
20181103-163334	  2	  1	      5424	65.91
20181103-163339	  1	  0	      1008	65.91
20181103-163344	  1	  0	        15	65.91
20181103-163349	  1	  0	        10	65.91
20181103-163354	  1	  0	         5	65.91
20181103-163359	  3	  1	       144	65.91
20181103-163404	  1	  0	       170	65.93
20181103-163409	  8	  6	      1875	66.00
20181103-163414	  8	  5	      2495	66.00
20181103-163419	  1	  0	        11	65.94
20181103-163424	  1	  0	         5	65.94
20181103-163429	  1	  0	         5	65.94
20181103-163434	  1	  0	        33	65.94
20181103-163439	  1	  0	         9	65.93
20181103-163444	  1	  0	        10	65.93
20181103-163449	  1	  0	         9	66.01
20181103-163454	  2	  0	         9	66.13
20181103-163459	 39	  0	        10	66.25
20181103-163504	 65	  0	      1495	66.28
20181103-163509	 72	  0	      4933	66.34
20181103-163514	 70	  0	        70	66.35
20181103-163519	 69	  0	        73	66.40
20181103-163524	100	  0	     22269	66.42
20181103-163529	 70	  0	       112	66.48
20181103-163534	 71	  1	     12296	66.53
20181103-163539	 76	  4	     38055	66.57
20181103-163544	 71	  0	       161	66.60
20181103-163549	 70	  0	       325	66.64
20181103-163554	 69	  0	       271	66.67
20181103-163559	 72	  0	       142	66.70
20181103-163604	 71	  0	      7845	66.73
20181103-163609	 73	  2	     39779	66.77
20181103-163614	 71	  1	      3374	66.82
20181103-163619	 70	  0	        97	66.86
20181103-163624	 69	  0	        75	66.89
20181103-163629	 68	  0	        82	66.93
20181103-163634	 69	  0	       637	66.97
20181103-163639	 66	  0	      7318	67.03
20181103-163644	 53	  5	     40931	67.05
20181103-163649	  2	  0	        19	67.06
20181103-163654	  1	  0	         5	67.05
20181103-163659	  2	  0	        33	67.06
20181103-163704	  1	  0	       455	67.05
20181103-163709	  1	  0	       622	67.05
20181103-163714	  1	  1	      2394	67.06
20181103-163719	  1	  0	        17	67.06
20181103-163724	  1	  0	         5	67.06
20181103-163729	  1	  0	         5	67.06
20181103-163734	  1	  0	       298	67.06
20181103-163739	  1	  0	         9	67.06
20181103-163744	  1	  0	         6	67.06
20181103-163749	  1	  0	         9	67.06
20181103-163754	  1	  0	         5	67.05
20181103-163759	  2	  0	         5	67.06
20181103-163804	  1	  0	        10	67.05
20181103-163809	  1	  0	        23	67.06
20181103-163814	  1	  0	        10	67.06
20181103-163819	  1	  0	         8	67.06
20181103-163824	  1	  0	         7	67.06
20181103-163829	  1	  0	         5	67.05
20181103-163834	  1	  0	        13	67.06
20181103-163839	  1	  0	        14	67.06
20181103-163844	  1	  0	         5	67.06
20181103-163849	  1	  0	         7	67.10
20181103-163854	100	  0	      4757	67.26
20181103-163859	 43	  0	      1725	67.38
20181103-163904	 67	  0	       455	67.40
20181103-163909	 80	  0	       137	67.41
20181103-163914	 79	  0	       347	67.47
20181103-163919	 71	  0	       636	67.60
20181103-163924	 73	  0	      8693	67.65
20181103-163929	 74	  2	     34800	67.69
20181103-163934	 70	  0	       632	67.72
20181103-163939	 69	  0	        79	67.76
20181103-163944	 70	  0	       105	67.79
20181103-163949	 70	  0	        71	67.84
20181103-163954	 68	  0	      9912	67.84
20181103-163959	 71	  2	     12655	67.90
20181103-164004	 75	  4	     27219	67.93
20181103-164009	 68	  0	       114	67.95
20181103-164014	 68	  0	        69	67.97
20181103-164019	 69	  0	       164	68.77
20181103-164024	 71	  0	     10563	68.78
20181103-164029	 68	  0	      8346	68.79
20181103-164034	 72	  2	     29921	68.77
20181103-164039	 59	  0	       207	68.76
20181103-164044	 43	  0	        52	68.75
20181103-164049	 13	  0	        14	68.74
20181103-164054	  1	  0	        10	68.75
20181103-164059	  2	  0	      3645	68.75
20181103-164104	  4	  3	     15245	68.75
20181103-164109	  1	  0	        16	68.75
20181103-164114	  1	  0	        12	68.75
20181103-164119	  1	  0	         4	68.74
20181103-164124	  1	  0	         9	68.74
20181103-164129	  1	  0	         8	68.75
20181103-164134	  1	  0	       445	68.75
20181103-164139	  1	  0	        10	68.75
20181103-164144	  1	  0	         9	68.75
20181103-164149	  1	  0	         5	68.75
20181103-164154	  1	  0	        12	68.83
20181103-164159	  3	  0	        18	68.83
20181103-164204	  1	  0	        19	68.83
20181103-164209	  1	  0	        23	68.83
20181103-164214	  1	  0	        14	68.83
20181103-164219	  1	  0	         5	68.83
20181103-164224	  1	  0	         7	68.83
20181103-164229	  1	  0	        10	68.83
20181103-164234	  1	  0	        11	68.83
20181103-164239	  1	  0	        13	68.83
20181103-164244	 18	  0	        12	68.84
20181103-164249	 51	  0	        30	68.84
20181103-164254	 63	  0	        46	69.17
20181103-164259	 69	  0	       222	68.84
20181103-164304	 68	  0	       549	68.83
20181103-164309	 68	  0	        86	68.84
20181103-164314	 68	  0	      1511	68.83
20181103-164319	 57	  2	      5852	68.91
20181103-164324	 80	 10	     38780	68.94
20181103-164329	 55	  0	       676	68.98
20181103-164334	 52	  1	      1981	68.97
20181103-164339	 48	  0	        39	68.97
20181103-164344	 45	  0	       206	68.96
20181103-164349	 45	  0	      3420	68.96
20181103-164354	 44	  0	      9596	68.97
20181103-164359	 52	  2	     15870	68.96
20181103-164404	 46	  0	       558	68.96
20181103-164409	 46	  0	        58	68.96
20181103-164414	 44	  0	        29	68.96
20181103-164419	 47	  0	       167	68.94
20181103-164424	 45	  0	      2839	68.95
20181103-164429	 44	  4	     23033	68.95
20181103-164434	 37	  0	       424	68.94
20181103-164439	 14	  0	        19	68.95
20181103-164444	  1	  0	        14	68.95
20181103-164449	  1	  0	         7	68.94
20181103-164454	  1	  0	       543	68.95
20181103-164459	  2	  1	      5208	68.94
20181103-164504	  2	  0	       407	68.94
20181103-164509	  1	  0	        22	68.94
20181103-164514	  1	  0	        10	68.94
20181103-164519	  1	  0	         5	68.94
20181103-164524	  1	  0	        10	68.94
20181103-164529	  1	  0	        92	68.94
20181103-164534	  1	  0	        11	68.94
20181103-164539	  1	  0	        12	68.93
20181103-164544	  1	  0	         9	68.93
20181103-164549	  1	  0	         7	68.94
20181103-164554	  1	  0	         7	68.94
20181103-164559	  1	  0	         5	68.93
20181103-164604	  2	  0	         9	68.93
20181103-164609	  1	  0	        22	68.94
20181103-164614	  1	  0	        14	68.94
20181103-164619	  1	  0	         7	68.93
20181103-164624	  1	  0	         7	68.93
20181103-164629	  1	  0	         5	68.93
20181103-164634	  1	  0	        11	68.91
20181103-164639	  1	  0	        13	68.93
20181103-164644	  1	  0	        24	68.93
20181103-164649	  1	  0	         6	68.93
20181103-164654	  1	  0	        11	68.94
20181103-164659	  1	  0	         5	68.94
20181103-164704	  2	  0	         9	68.93
20181103-164709	  1	  0	        17	68.94
20181103-164714	  1	  0	        12	68.94
20181103-164719	  1	  0	         9	68.94
20181103-164724	  1	  0	         7	68.94
20181103-164729	  2	  0	         5	68.94
20181103-164734	  1	  0	        11	68.94
20181103-164739	  1	  0	        10	68.94
20181103-164744	  1	  0	        11	68.94
20181103-164749	  1	  0	        61	68.94
20181103-164754	  1	  0	        10	68.95
20181103-164759	  1	  0	         6	68.94
20181103-164804	  2	  0	       377	68.93
20181103-164809	  1	  0	        23	68.93
20181103-164814	  1	  0	        14	68.94
20181103-164819	  1	  0	         5	68.94
20181103-164824	  1	  0	         7	68.94
20181103-164829	  1	  0	         7	68.94
20181103-164834	  1	  0	        16	68.94
20181103-164839	  1	  0	         6	68.94
20181103-164844	  1	  0	         9	68.94
20181103-164849	  1	  0	         5	68.95
20181103-164854	  1	  0	         8	68.94
20181103-164859	  1	  0	         5	68.93
20181103-164904	  2	  0	        10	68.93
20181103-164909	  1	  0	        19	68.94
20181103-164914	  1	  0	        13	68.93
20181103-164919	  1	  0	         5	68.93
20181103-164924	  1	  0	         8	68.93
20181103-164929	  1	  0	         5	68.94
20181103-164934	  1	  0	        10	68.94
20181103-164939	  1	  0	         8	68.95
20181103-164944	  1	  0	         9	68.94
20181103-164949	  1	  0	         5	68.94
20181103-164954	  2	  0	        16	68.99
20181103-164959	  7	  3	       873	68.99
20181103-165004	  2	  0	        28	69.00
20181103-165009	  1	  0	        25	69.00
20181103-165014	  1	  0	        60	69.00
20181103-165019	  1	  0	         5	69.00
20181103-165024	  1	  0	         9	69.00
20181103-165029	  1	  0	         5	69.00
20181103-165034	  2	  0	        15	69.00
20181103-165039	  1	  0	        14	69.00
20181103-165044	  1	  0	        11	69.00
20181103-165049	  1	  0	         5	69.00
20181103-165054	  1	  0	         8	69.00
20181103-165059	  1	  0	         5	68.99
20181103-165104	  2	  0	        11	69.00
20181103-165109	  1	  0	        21	69.00
20181103-165114	  2	  0	        11	69.00
20181103-165119	  1	  0	         8	68.99
20181103-165124	  1	  0	         8	68.99
20181103-165129	  1	  0	         5	69.00
20181103-165134	  1	  0	        11	69.00
20181103-165139	  1	  0	         5	69.00
20181103-165144	  1	  0	        12	69.00
20181103-165149	  1	  0	         5	69.00
20181103-165154	  1	  0	        11	69.01
20181103-165159	  1	  0	         5	69.00
20181103-165204	  2	  0	         6	69.00
20181103-165209	  1	  0	        30	69.00
20181103-165214	  1	  0	         6	69.00
20181103-165219	  1	  0	         7	68.99
20181103-165224	  1	  0	         9	69.00
20181103-165229	  1	  0	         5	69.00
20181103-165234	  1	  0	         8	69.01
20181103-165239	  1	  0	        18	69.01
20181103-165244	  2	  0	        11	69.01
20181103-165249	  1	  0	         7	69.01
20181103-165254	  1	  0	        10	69.00
20181103-165259	  1	  0	         5	69.00
20181103-165304	  2	  0	         7	69.00
20181103-165309	  1	  0	        23	69.00
20181103-165314	  1	  0	         5	69.00
20181103-165319	  1	  0	         7	69.00
20181103-165324	  1	  0	         8	69.00
20181103-165329	  2	  0	         5	69.03
20181103-165334	 13	  1	       443	69.04
20181103-165339	  1	  0	        26	69.04
20181103-165344	  1	  0	        13	69.04
20181103-165349	  2	  0	         8	69.04
20181103-165354	  1	  0	         9	69.03
20181103-165359	  1	  0	         6	69.02
20181103-165404	  2	  0	        43	69.03
20181103-165409	  1	  0	        27	69.04
20181103-165414	  1	  0	         5	69.04
20181103-165419	  1	  0	         7	69.03
20181103-165424	  1	  0	         9	69.04
20181103-165429	  1	  0	         8	69.04
20181103-165434	  1	  0	        11	69.04
20181103-165439	  1	  0	        12	69.04
20181103-165444	  1	  0	         6	69.04
20181103-165449	  1	  0	         6	69.04
20181103-165454	  1	  0	         8	69.04
20181103-165459	  1	  0	         5	69.03
20181103-165504	  2	  0	        11	69.04
20181103-165509	  1	  0	        20	69.04
20181103-165514	  1	  0	        10	69.04
20181103-165519	  1	  0	         7	69.03
20181103-165524	  1	  0	         8	69.04
20181103-165529	  1	  0	         5	69.04
20181103-165534	  1	  0	         8	69.05
20181103-165539	  1	  0	        17	69.04
20181103-165544	  2	  0	         7	69.04
20181103-165549	  1	  0	         6	69.04
20181103-165554	  1	  0	         8	69.04
20181103-165559	  1	  0	         8	69.03
20181103-165604	  2	  0	         5	69.04
20181103-165609	  1	  0	        25	69.04
20181103-165614	  1	  0	        14	69.04
20181103-165619	  1	  0	         6	69.03
20181103-165624	  1	  0	         8	69.04
