TIME	CPU	WCPU	IO	MEM
20181103-155829	  0	  0	         0	11.93
20181103-155834	  0	  0	         2	11.91
20181103-155839	  0	  0	         4	11.91
20181103-155844	  0	  0	         1	11.92
20181103-155849	  0	  0	         0	11.92
20181103-155854	  0	  0	         9	11.92
20181103-155859	  0	  0	         0	11.92
20181103-155904	  0	  0	         4	11.93
20181103-155909	  0	  0	         0	11.93
20181103-155914	  0	  0	         1	11.93
20181103-155919	  0	  0	         0	11.92
20181103-155924	  0	  0	         1	11.92
20181103-155929	  0	  0	        11	11.92
20181103-155934	  0	  0	         2	11.92
20181103-155939	  0	  0	         5	11.92
20181103-155944	  0	  0	         1	11.92
20181103-155949	  0	  0	         0	11.92
20181103-155954	  0	  0	         2	11.92
20181103-155959	  0	  0	         0	11.92
20181103-160004	  0	  0	        10	11.91
20181103-160009	  1	  0	         1	11.92
20181103-160014	  0	  0	         6	11.92
20181103-160019	  0	  0	         0	11.92
20181103-160024	  0	  0	         6	11.92
20181103-160029	  0	  0	         0	11.92
20181103-160034	  0	  0	         2	11.91
20181103-160039	  0	  0	        15	11.92
20181103-160044	  0	  0	         1	11.92
20181103-160049	  0	  0	         0	11.92
20181103-160054	  0	  0	         9	11.92
20181103-160059	  0	  0	         0	11.91
20181103-160104	  0	  0	         2	11.91
20181103-160109	  1	  0	         0	11.90
20181103-160114	  0	  0	        10	11.91
20181103-160119	  0	  0	         0	11.91
20181103-160124	  0	  0	         4	11.91
20181103-160129	  0	  0	         0	11.91
20181103-160134	  0	  0	         3	11.90
20181103-160139	  0	  0	         5	11.90
20181103-160144	  0	  0	         1	11.90
20181103-160149	  0	  0	         8	11.90
20181103-160154	  0	  0	         3	11.90
20181103-160159	  0	  0	         0	11.91
20181103-160204	  0	  0	         2	11.90
20181103-160209	  0	  0	         0	11.91
20181103-160214	  0	  0	         1	11.91
20181103-160219	  0	  0	         0	11.91
20181103-160224	  0	  0	         9	11.91
20181103-160229	  0	  0	         0	11.90
20181103-160234	  0	  0	         2	11.90
20181103-160239	  0	  0	         5	11.91
20181103-160244	  0	  0	         1	11.91
20181103-160249	  0	  0	         0	11.91
20181103-160254	  0	  0	         1	11.90
20181103-160259	  0	  0	        11	11.90
20181103-160304	  0	  0	         2	11.91
20181103-160309	  0	  0	         0	11.90
20181103-160314	  0	  0	         2	11.91
20181103-160319	  0	  0	         0	11.91
20181103-160324	  0	  0	         1	11.91
20181103-160329	  0	  0	         0	11.91
20181103-160334	  0	  0	        10	11.90
20181103-160339	  0	  0	         4	11.91
20181103-160344	  0	  0	         1	11.90
20181103-160349	  0	  0	         0	11.91
20181103-160354	  0	  0	         5	11.91
20181103-160359	  0	  0	         0	11.91
20181103-160404	  0	  0	         2	11.91
20181103-160409	  0	  0	         8	11.91
20181103-160414	  0	  0	         1	11.90
20181103-160419	  0	  0	         0	11.91
20181103-160424	  0	  0	         1	11.90
20181103-160429	  0	  0	         0	11.90
20181103-160434	  0	  0	         3	11.90
20181103-160439	  0	  0	         5	11.90
20181103-160444	  0	  0	         9	11.91
20181103-160449	  0	  0	         0	11.91
20181103-160454	  0	  0	         1	11.90
20181103-160459	  0	  0	         0	11.90
20181103-160504	  0	  0	         2	11.91
20181103-160509	  1	  0	         0	11.91
20181103-160514	  0	  0	         1	11.91
20181103-160519	  0	  0	         9	11.91
20181103-160524	  0	  0	         1	11.91
20181103-160529	  0	  0	         0	11.91
20181103-160534	  0	  0	         4	11.90
20181103-160539	  0	  0	         5	11.90
20181103-160544	  0	  0	         2	11.90
20181103-160549	  0	  0	         0	11.90
20181103-160554	  0	  0	        11	11.90
20181103-160559	  0	  0	         0	11.90
20181103-160604	  0	  0	         2	11.91
20181103-160609	  0	  0	         0	11.91
20181103-160614	  0	  0	         1	11.91
20181103-160619	  0	  0	         0	11.90
20181103-160624	  0	  0	         6	11.91
20181103-160629	  0	  0	         8	11.91
20181103-160634	  0	  0	         2	11.90
20181103-160639	  0	  0	         5	11.91
20181103-160644	  0	  0	         1	11.91
20181103-160649	  0	  0	         0	11.90
20181103-160654	  0	  0	         1	11.90
20181103-160659	  0	  0	         0	11.90
20181103-160704	  0	  0	        10	11.90
20181103-160709	  0	  0	         0	11.90
20181103-160714	  0	  0	         1	11.91
20181103-160719	  0	  0	         0	11.91
20181103-160724	  0	  0	         1	11.91
20181103-160729	  0	  0	         0	11.91
20181103-160734	  0	  0	         2	11.91
20181103-160739	  0	  0	        18	11.91
20181103-160744	  0	  0	         2	11.90
20181103-160749	  0	  0	         8	11.91
20181103-160754	  0	  0	         1	11.91
20181103-160759	  0	  0	         8	11.91
20181103-160804	  0	  0	         2	11.91
20181103-160809	  0	  0	         8	11.91
20181103-160814	  0	  0	         1	11.91
20181103-160819	  0	  0	         8	11.91
20181103-160824	  0	  0	         8	11.91
20181103-160829	  0	  0	         8	11.91
20181103-160834	  0	  0	         2	11.90
20181103-160839	  0	  0	        14	11.91
20181103-160844	  0	  0	         1	11.91
20181103-160849	  0	  0	         9	11.91
20181103-160854	  0	  0	         1	11.91
20181103-160859	  0	  0	         8	11.90
20181103-160904	  0	  0	         2	11.91
20181103-160909	  0	  0	         8	11.91
20181103-160914	  0	  0	         1	11.91
20181103-160919	  0	  0	         8	11.91
20181103-160924	  0	  0	         4	11.91
20181103-160929	  0	  0	         8	11.91
20181103-160934	  0	  0	         2	11.90
20181103-160939	  0	  0	        13	11.90
20181103-160944	  0	  0	         1	11.91
20181103-160949	  0	  0	         8	11.90
20181103-160954	  0	  0	         1	11.91
20181103-160959	  0	  0	         9	11.91
20181103-161004	  0	  0	         2	11.91
20181103-161009	  0	  0	         8	11.91
20181103-161014	  0	  0	         2	11.91
20181103-161019	  0	  0	         8	11.91
20181103-161024	  0	  0	         1	11.90
20181103-161029	  0	  0	         8	11.91
20181103-161034	  0	  0	         2	11.90
20181103-161039	  0	  0	        14	11.90
20181103-161044	  0	  0	         1	11.90
20181103-161049	  0	  0	         8	11.91
20181103-161054	  0	  0	         3	11.90
20181103-161059	  0	  0	         8	11.90
20181103-161104	  0	  0	         2	11.89
20181103-161109	  0	  0	         8	11.89
20181103-161114	  0	  0	         1	16.37
20181103-161119	 22	  0	         8	17.91
20181103-161124	 64	  0	        20	18.31
20181103-161129	 62	  0	        17	18.19
20181103-161134	 37	  0	         6	18.19
20181103-161139	 41	  0	        20	19.16
20181103-161144	 41	  0	         7	27.17
20181103-161149	 42	  0	        11	30.22
20181103-161154	 40	  0	        21	30.30
20181103-161159	 40	  0	        14	30.83
20181103-161204	 39	  0	        10	33.28
20181103-161209	100	  0	     30174	33.28
20181103-161214	 38	  0	        17	37.98
20181103-161219	 39	  0	         0	44.45
20181103-161224	 40	  0	        12	44.45
20181103-161229	 39	  0	         9	44.45
20181103-161234	 38	  0	         0	44.45
20181103-161239	 39	  0	        13	47.02
20181103-161244	 39	  0	         6	47.01
20181103-161249	 38	  0	        10	47.01
20181103-161254	 38	  0	         6	47.01
20181103-161259	 38	  0	         8	46.54
20181103-161304	 34	  0	         0	11.89
20181103-161309	  3	  0	         9	11.89
20181103-161314	  0	  0	        14	11.89
20181103-161319	  0	  0	         2	11.89
20181103-161324	  0	  0	        13	11.90
20181103-161329	  0	  0	         3	11.89
20181103-161334	  0	  0	        10	11.89
20181103-161339	  0	  0	         2	11.90
20181103-161344	  0	  0	        14	11.89
20181103-161349	  0	  0	         2	11.90
20181103-161354	  0	  0	        18	11.90
20181103-161359	  0	  0	        16	11.89
20181103-161404	  0	  0	        13	11.90
20181103-161409	  1	  0	         2	11.89
20181103-161414	  0	  0	        12	11.89
20181103-161419	  0	  0	         2	11.89
20181103-161424	  0	  0	        15	16.45
20181103-161429	 31	  0	         9	17.72
20181103-161434	 31	  0	         9	17.72
20181103-161439	100	  0	     30934	18.90
20181103-161444	100	  0	     33977	25.13
20181103-161449	100	  0	     33977	25.13
20181103-161454	100	  0	     34760	42.37
20181103-161459	100	  0	     33687	46.83
20181103-161504	100	  0	     34523	46.87
20181103-161509	 84	  0	        14	46.76
20181103-161514	 72	  0	        21	46.76
20181103-161519	100	  0	     35538	46.76
20181103-161524	 73	  0	         3	46.77
20181103-161529	100	  0	     35796	46.77
20181103-161534	 73	  0	         0	46.76
20181103-161539	 73	  0	         9	46.76
20181103-161544	100	  0	     35822	46.75
20181103-161549	100	  0	     35926	46.76
20181103-161554	 72	  0	         8	46.76
20181103-161559	 71	  0	         0	46.69
20181103-161604	 72	  0	         0	46.69
20181103-161609	100	  0	     35842	46.75
20181103-161614	 75	  0	         8	46.33
20181103-161619	 37	  0	         6	46.29
20181103-161624	  1	  0	        29	11.96
20181103-161629	  1	  0	         5	11.97
20181103-161634	  0	  0	         2	11.97
20181103-161639	  0	  0	         3	11.95
20181103-161644	  0	  0	         6	11.96
20181103-161649	  0	  0	         6	11.97
20181103-161654	  0	  0	        59	11.95
20181103-161659	  0	  0	        12	11.96
20181103-161704	  0	  0	         1	11.97
20181103-161709	  1	  0	         0	11.97
20181103-161714	  0	  0	         1	11.97
20181103-161719	  0	  0	         0	11.97
20181103-161724	  0	  0	        18	11.97
20181103-161729	  0	  0	         0	11.97
20181103-161734	  0	  0	        11	11.97
20181103-161739	  0	  0	         5	11.96
20181103-161744	  0	  0	         3	11.96
20181103-161749	  0	  0	         0	11.96
20181103-161754	  0	  0	        11	11.96
20181103-161759	  0	  0	         0	11.96
20181103-161804	  0	  0	         4	16.57
20181103-161809	 20	  0	         8	18.95
20181103-161814	 63	  0	         2	19.54
20181103-161819	100	  0	     27906	19.87
20181103-161824	100	  0	     33107	19.96
20181103-161829	100	  0	     33107	19.96
20181103-161834	100	  0	     33944	26.41
20181103-161839	100	  0	     34318	31.63
20181103-161844	100	  0	     34531	39.19
20181103-161849	100	  0	     35328	39.21
20181103-161854	 81	  0	         5	39.25
20181103-161859	100	  0	     36042	41.20
20181103-161904	100	  0	     34374	48.78
20181103-161909	100	  0	     34334	48.78
20181103-161914	100	  0	     34574	48.75
20181103-161919	100	  0	     35104	48.76
20181103-161924	100	  0	     34512	48.77
20181103-161929	 79	  0	         1	48.76
20181103-161934	100	  0	     34412	48.76
20181103-161939	100	  0	     34594	48.75
20181103-161944	100	  0	     34391	48.76
20181103-161949	 79	  0	         2	48.68
20181103-161954	100	  0	     34165	48.13
20181103-161959	100	  0	     30688	47.70
20181103-162004	 31	  0	         0	47.37
20181103-162009	  8	  0	         3	47.37
20181103-162014	  0	  0	         1	11.91
20181103-162019	  1	  0	         0	11.92
20181103-162024	  0	  0	         5	11.92
20181103-162029	  0	  0	         9	11.92
20181103-162034	  0	  0	         0	11.90
20181103-162039	  0	  0	         4	11.90
20181103-162044	  0	  0	         1	11.91
20181103-162049	  0	  0	         0	11.92
20181103-162054	  0	  0	         3	11.92
20181103-162059	  0	  0	         3	11.92
20181103-162104	  0	  0	        13	11.92
20181103-162109	  0	  0	         2	11.92
20181103-162114	  0	  0	         1	17.71
20181103-162119	 11	  0	         0	20.19
20181103-162124	 58	  0	         3	21.15
20181103-162129	 79	  0	         1	21.45
20181103-162134	100	  0	     33601	21.74
20181103-162139	100	  0	     36082	21.74
20181103-162144	100	  0	     36166	21.74
20181103-162149	 85	  0	         6	28.55
20181103-162154	100	  0	     35552	31.86
20181103-162159	100	  0	     35466	34.03
20181103-162204	 83	  0	         3	34.04
20181103-162209	 83	  0	         0	34.04
20181103-162214	 81	  0	        10	49.61
20181103-162219	100	  0	     34494	64.88
20181103-162224	100	  0	     33259	64.88
20181103-162229	100	  0	     35064	64.89
20181103-162234	100	  0	     34965	64.90
20181103-162239	 80	  0	         4	64.89
20181103-162244	100	  0	     35304	64.90
20181103-162249	100	  0	     35011	64.89
20181103-162254	100	  0	     34989	64.89
20181103-162259	100	  0	     35102	64.85
20181103-162304	 81	  0	         2	64.33
20181103-162309	 71	  0	         0	63.83
20181103-162314	 33	  0	         1	11.91
20181103-162319	  8	  0	         3	11.91
20181103-162324	  0	  0	        12	11.91
20181103-162329	  0	  0	         3	11.91
20181103-162334	  0	  0	         3	11.91
20181103-162339	  0	  0	         7	11.90
20181103-162344	  0	  0	         6	11.91
20181103-162349	  0	  0	         2	11.91
20181103-162354	  0	  0	         3	11.90
20181103-162359	  0	  0	        11	11.90
20181103-162404	  0	  0	         7	11.91
20181103-162409	  1	  0	         2	11.91
20181103-162414	  0	  0	         3	11.92
20181103-162419	  0	  0	         2	11.91
20181103-162424	  0	  0	         3	11.91
20181103-162429	  0	  0	        13	15.25
20181103-162434	  6	  0	        20	20.15
20181103-162439	100	  0	      8814	20.98
20181103-162444	100	  0	     25944	21.40
20181103-162449	 90	  0	         6	21.67
20181103-162454	100	  0	     35810	21.60
20181103-162459	100	  0	     36134	21.61
20181103-162504	100	  0	     34748	24.77
20181103-162509	100	  0	     34964	40.33
20181103-162514	100	  0	     34511	56.73
20181103-162519	100	  0	     34391	64.78
20181103-162524	100	  0	     34676	64.81
20181103-162529	100	  0	     35509	64.81
20181103-162534	100	  0	     34963	64.81
20181103-162539	 82	  0	        13	64.82
20181103-162544	100	  0	     34142	64.82
20181103-162549	 81	  0	        14	64.82
20181103-162554	100	  0	     34246	64.83
20181103-162559	100	  0	     34906	64.82
20181103-162604	 81	  0	        15	64.83
20181103-162609	 81	  0	         5	64.82
20181103-162614	 81	  0	        14	64.83
20181103-162619	100	  0	     34513	64.30
20181103-162624	 73	  0	         6	63.83
20181103-162629	 37	  0	         1	63.47
20181103-162634	  8	  0	         6	11.91
20181103-162639	  1	  0	         9	11.90
20181103-162644	  0	  0	         2	11.91
20181103-162649	  0	  0	         0	11.91
20181103-162654	  0	  0	         9	11.91
20181103-162659	  0	  0	        12	11.91
20181103-162704	  0	  0	         1	11.91
20181103-162709	  0	  0	        10	11.91
20181103-162714	  0	  0	         2	11.91
20181103-162719	  0	  0	         8	11.91
20181103-162724	  0	  0	         0	11.92
20181103-162729	  0	  0	        12	11.92
20181103-162734	  0	  0	         4	11.92
20181103-162739	  0	  0	        16	11.91
20181103-162744	  0	  0	         1	11.90
20181103-162749	  0	  0	         8	11.91
20181103-162754	  0	  0	         0	11.90
20181103-162759	  0	  0	         9	18.47
20181103-162804	 28	  0	         0	19.33
20181103-162809	 74	  0	        11	19.62
20181103-162814	 82	  0	        10	19.74
20181103-162819	 56	  0	        10	19.73
20181103-162824	100	  0	     29110	19.73
20181103-162829	 42	  0	         4	19.73
20181103-162834	 42	  0	         0	19.73
20181103-162839	100	  0	     28890	19.83
20181103-162844	 43	  0	         1	23.20
20181103-162849	 43	  0	         5	31.45
20181103-162854	 43	  0	         8	39.68
20181103-162859	100	  0	     29033	40.12
20181103-162904	 41	  0	         3	40.12
20181103-162909	 42	  0	         6	40.43
20181103-162914	 41	  0	         2	48.62
20181103-162919	 42	  0	         0	56.87
20181103-162924	 42	  0	         0	62.86
20181103-162929	100	  0	     29889	62.87
20181103-162934	 40	  0	         3	62.88
20181103-162939	 41	  0	        10	62.87
20181103-162944	 41	  0	         1	62.45
20181103-162949	 40	  0	         0	11.91
20181103-162954	  4	  0	         0	11.91
20181103-162959	  0	  0	         1	11.91
20181103-163004	  0	  0	         9	11.91
20181103-163009	  1	  0	         2	11.91
20181103-163014	  0	  0	         1	11.91
20181103-163019	  0	  0	         0	11.92
20181103-163024	  0	  0	         1	11.90
20181103-163029	  1	  0	         5	11.91
20181103-163034	  0	  0	         4	11.93
20181103-163039	  0	  0	        17	11.92
20181103-163044	  0	  0	         1	11.93
20181103-163049	  0	  0	         8	11.92
20181103-163054	  0	  0	         0	11.92
20181103-163059	  0	  0	        12	11.92
20181103-163104	  0	  0	         0	11.93
20181103-163109	  1	  0	        10	11.93
20181103-163114	  0	  0	         2	18.80
20181103-163119	 55	  0	         8	19.73
20181103-163124	 73	  0	         9	19.74
20181103-163129	 61	  0	        13	19.75
20181103-163134	 45	  0	        10	19.75
20181103-163139	 45	  0	         6	19.74
20181103-163144	 44	  0	        11	19.74
20181103-163149	 44	  0	        16	19.75
20181103-163154	 44	  0	        10	19.94
20181103-163159	 43	  0	        11	24.28
20181103-163204	100	  0	     26377	32.41
20181103-163209	 44	  0	         3	32.41
20181103-163214	100	  0	     25443	32.82
20181103-163219	 41	  0	         3	41.13
20181103-163224	 42	  0	        10	49.38
20181103-163229	 42	  0	         3	57.63
20181103-163234	100	  0	     27946	62.94
20181103-163239	 42	  0	         7	62.95
20181103-163244	 41	  0	        10	62.95
20181103-163249	 41	  0	         3	62.95
20181103-163254	 41	  0	         8	62.82
20181103-163259	 43	  0	         7	62.46
20181103-163304	 28	  0	         9	62.23
20181103-163309	  5	  0	        12	62.23
20181103-163314	  0	  0	         2	11.93
20181103-163319	  1	  0	         8	11.93
20181103-163324	  0	  0	         9	11.93
20181103-163329	  0	  0	         4	11.93
20181103-163334	  0	  0	         8	11.93
20181103-163339	  0	  0	         8	11.93
20181103-163344	  0	  0	        10	11.94
20181103-163349	  0	  0	         0	11.93
20181103-163354	  0	  0	         8	11.93
20181103-163359	  0	  0	         5	11.93
20181103-163404	  0	  0	        12	11.93
20181103-163409	  0	  0	         2	11.93
20181103-163414	  0	  0	        10	11.93
20181103-163419	  0	  0	         0	11.93
20181103-163424	  0	  0	         9	11.94
20181103-163429	  0	  0	         2	11.93
20181103-163434	  0	  0	         8	11.93
20181103-163439	  0	  0	         8	11.92
20181103-163444	  0	  0	         9	11.93
20181103-163449	  0	  0	         0	18.22
20181103-163454	 23	  0	         8	19.45
20181103-163459	 63	  0	        13	19.67
20181103-163504	 80	  0	         0	19.62
20181103-163509	 59	  0	        13	19.71
20181103-163514	 47	  0	        11	19.70
20181103-163519	 47	  0	        10	19.71
20181103-163524	 50	  0	        10	19.72
20181103-163529	 49	  0	         8	19.72
20181103-163534	100	  0	     28601	19.90
20181103-163539	 51	  0	        17	24.64
20181103-163544	 51	  0	        10	26.84
20181103-163549	100	  0	     26851	27.30
20181103-163554	100	  0	     26826	31.89
20181103-163559	 49	  0	        13	40.00
20181103-163604	 49	  0	        10	41.32
20181103-163609	 47	  0	         3	41.32
20181103-163614	 46	  0	        10	41.32
20181103-163619	 45	  0	         0	47.25
20181103-163624	 47	  0	         9	48.71
20181103-163629	 49	  0	         6	48.72
20181103-163634	100	  0	     27127	48.46
20181103-163639	 46	  0	        17	48.04
20181103-163644	 18	  0	        11	48.04
20181103-163649	  0	  0	         0	11.93
20181103-163654	  1	  0	         8	11.93
20181103-163659	  0	  0	        13	11.93
20181103-163704	  0	  0	         0	11.93
20181103-163709	  1	  0	        12	11.93
20181103-163714	  0	  0	         1	11.93
20181103-163719	  0	  0	         8	11.93
20181103-163724	  0	  0	         0	11.94
20181103-163729	  0	  0	        11	11.93
20181103-163734	  0	  0	         4	11.93
20181103-163739	  0	  0	        15	11.93
20181103-163744	  0	  0	         1	11.93
20181103-163749	  0	  0	         8	11.94
20181103-163754	  0	  0	         0	11.94
20181103-163759	  0	  0	        11	11.94
20181103-163804	  0	  0	         0	11.94
20181103-163809	  1	  0	        10	11.94
20181103-163814	  0	  0	         1	11.93
20181103-163819	  0	  0	         8	11.93
20181103-163824	  0	  0	         0	11.93
20181103-163829	  0	  0	         9	11.93
20181103-163834	  0	  0	         0	11.94
20181103-163839	  0	  0	        15	11.93
20181103-163844	  0	  0	         1	13.70
20181103-163849	100	  0	      1589	19.97
20181103-163854	 49	  0	        10	20.81
20181103-163859	100	  0	     25791	21.23
20181103-163904	100	  0	     33285	21.54
20181103-163909	100	  0	     36584	21.63
20181103-163914	100	  0	     36034	22.96
20181103-163919	100	  0	     36514	29.23
20181103-163924	 72	  0	        15	36.33
20181103-163929	100	  0	     36408	36.44
20181103-163934	100	  0	     37104	36.47
20181103-163939	 70	  0	        16	36.47
20181103-163944	 69	  0	        13	45.10
20181103-163949	100	  0	     35442	61.38
20181103-163954	 75	  0	        11	64.71
20181103-163959	100	  0	     36096	64.73
20181103-164004	 68	  0	        11	64.73
20181103-164009	 68	  0	         2	64.74
20181103-164014	100	  0	     36529	64.73
20181103-164019	100	  0	     36199	64.73
20181103-164024	 66	  0	         3	64.73
20181103-164029	 67	  0	         9	64.74
20181103-164034	100	  0	     36182	64.19
20181103-164039	 59	  0	         7	63.69
20181103-164044	 29	  0	        13	63.35
20181103-164049	  6	  0	         9	11.94
20181103-164054	  1	  0	         0	11.94
20181103-164059	  0	  0	        11	11.93
20181103-164104	  0	  0	         8	11.93
20181103-164109	  0	  0	         2	11.93
20181103-164114	  0	  0	        10	11.93
20181103-164119	  0	  0	         0	11.93
20181103-164124	  0	  0	         8	11.91
20181103-164129	  0	  0	         4	11.91
20181103-164134	  0	  0	        12	11.91
20181103-164139	  0	  0	         8	11.90
20181103-164144	  0	  0	         9	11.90
20181103-164149	  0	  0	         0	11.91
20181103-164154	  0	  0	         8	11.90
20181103-164159	  0	  0	         3	11.90
20181103-164204	  0	  0	         9	11.91
20181103-164209	  0	  0	         2	11.90
20181103-164214	  0	  0	         9	11.90
20181103-164219	  0	  0	         0	11.91
20181103-164224	  0	  0	         8	11.91
20181103-164229	  0	  0	        18	11.91
20181103-164234	  0	  0	         8	17.76
20181103-164239	 12	  0	         6	20.20
20181103-164244	100	  0	     11568	21.03
20181103-164249	 75	  0	        10	21.45
20181103-164254	100	  0	     35005	21.61
20181103-164259	 75	  0	        14	21.59
20181103-164304	100	  0	     36836	21.82
20181103-164309	100	  0	     37368	32.22
20181103-164314	100	  0	     36831	42.45
20181103-164319	 52	  0	         0	49.58
20181103-164324	 35	  0	         8	54.32
20181103-164329	 34	  0	         1	54.45
20181103-164334	 34	  0	        12	54.50
20181103-164339	 32	  0	        18	54.50
20181103-164344	 39	  0	        15	54.51
20181103-164349	 42	  0	         9	54.50
20181103-164354	 41	  0	        10	54.50
20181103-164359	 40	  0	        11	54.50
20181103-164404	 42	  0	         2	54.50
20181103-164409	 43	  0	        11	54.49
20181103-164414	 43	  0	        14	54.50
20181103-164419	 43	  0	        10	54.54
20181103-164424	100	  0	     23169	54.37
20181103-164429	 38	  0	        20	54.13
20181103-164434	 21	  0	         9	53.94
20181103-164439	  6	  0	         9	53.93
20181103-164444	  0	  0	        13	53.94
20181103-164449	  0	  0	         0	53.94
20181103-164454	  0	  0	         8	53.94
20181103-164459	  0	  0	         3	53.93
20181103-164504	  0	  0	         8	53.94
20181103-164509	  1	  0	         3	53.94
20181103-164514	  0	  0	        10	53.94
20181103-164519	  0	  0	         0	53.94
20181103-164524	  0	  0	         8	53.94
20181103-164529	  0	  0	         3	53.94
20181103-164534	  0	  0	         8	53.94
20181103-164539	  0	  0	         7	53.93
20181103-164544	  0	  0	        11	53.94
20181103-164549	  0	  0	         0	53.93
20181103-164554	  0	  0	         8	53.93
20181103-164559	  0	  0	         1	53.93
20181103-164604	  0	  0	         9	53.94
20181103-164609	  1	  0	         2	53.93
20181103-164614	  0	  0	        10	53.94
20181103-164619	  0	  0	         0	53.94
20181103-164624	  0	  0	         8	11.90
20181103-164629	  1	  0	         1	11.90
20181103-164634	  0	  0	         9	11.90
20181103-164639	  0	  0	         7	11.91
20181103-164644	  0	  0	        10	11.91
20181103-164649	  0	  0	         0	11.91
20181103-164654	  0	  0	         8	11.91
20181103-164659	  0	  0	         4	11.91
20181103-164704	  0	  0	        13	11.91
20181103-164709	  1	  0	         2	11.91
20181103-164714	  0	  0	         9	11.91
20181103-164719	  0	  0	         0	11.90
20181103-164724	  0	  0	         8	11.91
20181103-164729	  0	  0	         8	11.91
20181103-164734	  0	  0	         8	11.91
20181103-164739	  0	  0	         7	11.91
20181103-164744	  0	  0	         9	11.91
20181103-164749	  0	  0	         0	11.91
20181103-164754	  0	  0	         8	11.91
20181103-164759	  0	  0	         4	11.91
20181103-164804	  0	  0	         9	11.91
20181103-164809	  1	  0	         2	11.91
20181103-164814	  0	  0	         9	11.91
20181103-164819	  0	  0	         0	11.91
20181103-164824	  0	  0	         8	11.91
20181103-164829	  0	  0	         4	11.90
20181103-164834	  0	  0	         8	11.91
20181103-164839	  0	  0	         6	11.90
20181103-164844	  0	  0	        10	11.91
20181103-164849	  0	  0	         0	11.91
20181103-164854	  0	  0	         8	11.91
20181103-164859	  0	  0	         1	11.91
20181103-164904	  0	  0	        11	11.91
20181103-164909	  1	  0	         3	11.91
20181103-164914	  0	  0	         9	11.90
20181103-164919	  0	  0	         0	11.91
20181103-164924	  0	  0	         8	11.91
20181103-164929	  0	  0	         1	11.91
20181103-164934	  0	  0	         8	11.90
20181103-164939	  0	  0	         7	11.91
20181103-164944	  0	  0	         9	11.90
20181103-164949	  0	  0	         0	11.91
20181103-164954	  0	  0	         8	11.91
20181103-164959	  0	  0	         6	11.91
20181103-165004	  0	  0	         8	11.91
20181103-165009	  1	  0	         3	11.96
20181103-165014	  0	  0	        10	11.96
20181103-165019	  0	  0	         0	11.96
20181103-165024	  0	  0	         9	11.96
20181103-165029	  0	  0	         1	11.97
20181103-165034	  0	  0	         8	11.96
20181103-165039	  0	  0	         8	11.96
20181103-165044	  0	  0	        10	11.96
20181103-165049	  0	  0	         0	11.95
20181103-165054	  1	  0	         9	11.94
20181103-165059	  0	  0	         1	11.95
20181103-165104	  0	  0	         9	11.94
20181103-165109	  1	  0	         4	11.94
20181103-165114	  0	  0	         9	11.94
20181103-165119	  0	  0	         0	11.95
20181103-165124	  0	  0	         8	11.95
20181103-165129	  0	  0	         0	11.95
20181103-165134	  0	  0	         9	11.95
20181103-165139	  0	  0	         7	11.95
20181103-165144	  0	  0	         9	11.95
20181103-165149	  0	  0	         0	11.95
20181103-165154	  0	  0	         8	11.95
20181103-165159	  0	  0	         1	11.95
20181103-165204	  0	  0	         9	11.95
20181103-165209	  1	  0	         3	11.95
20181103-165214	  0	  0	         9	11.95
20181103-165219	  0	  0	         0	11.95
20181103-165224	  0	  0	         8	11.95
20181103-165229	  0	  0	         3	11.94
20181103-165234	  0	  0	        11	11.95
20181103-165239	  0	  0	         8	11.95
20181103-165244	  0	  0	        10	11.95
20181103-165249	  0	  0	         0	11.95
20181103-165254	  0	  0	         8	11.95
20181103-165259	  0	  0	         1	11.95
20181103-165304	  0	  0	        18	11.96
20181103-165309	  1	  0	         3	11.96
20181103-165314	  0	  0	        10	11.96
20181103-165319	  0	  0	         0	11.96
20181103-165324	  0	  0	         8	11.96
20181103-165329	  0	  0	         3	11.96
20181103-165334	  0	  0	         9	11.96
20181103-165339	  0	  0	         7	11.95
20181103-165344	  0	  0	         9	11.95
20181103-165349	  0	  0	         0	11.96
20181103-165354	  0	  0	         8	11.95
20181103-165359	  0	  0	         2	11.96
20181103-165404	  0	  0	        12	11.95
20181103-165409	  1	  0	         3	11.96
20181103-165414	  0	  0	         9	11.96
20181103-165419	  0	  0	         0	11.96
20181103-165424	  0	  0	         9	11.96
20181103-165429	  0	  0	         1	11.96
20181103-165434	  0	  0	         9	11.96
20181103-165439	  0	  0	         7	11.96
20181103-165444	  0	  0	        10	11.96
20181103-165449	  0	  0	         0	11.96
20181103-165454	  0	  0	         8	11.96
20181103-165459	  0	  0	         0	11.96
20181103-165504	  0	  0	        11	11.96
20181103-165509	  1	  0	         3	11.96
20181103-165514	  0	  0	        10	11.96
20181103-165519	  0	  0	         0	11.95
20181103-165524	  0	  0	         8	11.96
20181103-165529	  0	  0	         1	11.96
20181103-165534	  0	  0	         9	11.96
20181103-165539	  0	  0	         7	11.95
20181103-165544	  0	  0	        10	11.95
20181103-165549	  0	  0	         0	11.95
20181103-165554	  0	  0	         8	11.96
20181103-165559	  0	  0	         2	11.96
20181103-165604	  0	  0	         9	11.96
20181103-165609	  1	  0	         3	11.96
20181103-165614	  0	  0	         9	11.96
20181103-165619	  0	  0	         0	11.96
20181103-165624	  0	  0	         8	11.96
20181103-165629	  0	  0	         0	11.96
20181103-165634	  0	  0	        11	11.89
20181103-165639	  0	  0	         7	11.89
