TIME	LG1	AP2	MB1	MB2	MB3
20181103-152824	11.81	44.83	56.56	59.03	56.56
20181103-152829	11.81	44.82	56.56	59.06	56.55
20181103-152834	11.80	44.83	56.55	59.07	56.55
20181103-152839	11.80	44.82	56.55	59.07	56.54
20181103-152844	11.81	44.82	56.55	59.07	56.54
20181103-152849	11.81	9.17	56.60	59.16	56.55
20181103-152854	11.81	9.16	56.63	59.16	56.57
20181103-152859	11.81	9.17	56.58	59.15	56.64
20181103-152904	11.80	9.16	56.57	59.15	56.63
20181103-152909	11.80	9.16	56.56	59.15	56.63
20181103-152914	11.80	10.88	56.56	59.14	56.62
20181103-152919	11.80	12.87	56.52	59.08	56.62
20181103-152924	11.80	12.90	56.53	59.08	56.61
20181103-152929	11.80	12.91	56.52	59.09	56.59
20181103-152934	11.81	12.91	56.51	59.08	56.61
20181103-152939	11.81	12.89	56.52	59.10	56.59
20181103-152944	11.81	12.90	56.52	59.10	56.59
20181103-152949	15.71	15.02	57.16	59.10	56.57
20181103-152954	15.65	15.03	57.18	59.10	56.65
20181103-152959	15.65	15.03	56.99	59.10	56.66
20181103-153004	15.66	15.05	56.93	59.10	56.69
20181103-153009	16.61	15.05	56.85	59.10	56.75
20181103-153014	20.74	15.05	56.90	59.10	56.76
20181103-153019	21.86	15.05	56.93	59.09	56.75
20181103-153024	21.86	15.06	56.88	59.09	56.76
20181103-153029	23.91	15.05	56.76	59.10	56.77
20181103-153034	26.19	15.21	56.83	59.10	56.76
20181103-153039	26.19	17.92	56.85	59.09	56.77
20181103-153044	26.20	20.71	56.84	59.10	56.75
20181103-153049	26.83	21.69	56.86	59.09	56.76
20181103-153054	30.78	21.69	56.93	59.10	56.75
20181103-153059	31.04	21.69	56.91	59.10	56.76
20181103-153104	31.04	22.80	56.83	59.09	56.74
20181103-153109	31.04	25.54	56.78	59.09	56.73
20181103-153114	31.04	28.27	56.79	59.09	56.74
20181103-153119	32.88	30.40	56.85	59.08	56.75
20181103-153124	36.82	30.40	56.79	59.09	56.74
20181103-153129	36.94	30.40	56.58	59.09	56.74
20181103-153134	36.92	30.40	56.52	59.09	56.69
20181103-153139	11.80	30.40	56.47	59.09	56.63
20181103-153144	11.80	30.40	56.43	59.10	56.59
20181103-153149	11.81	30.40	56.37	59.09	56.54
20181103-153154	11.81	30.40	56.32	59.10	56.51
20181103-153159	11.81	9.17	56.28	59.10	56.47
20181103-153204	11.80	9.16	56.28	59.09	56.45
20181103-153209	11.81	9.16	56.29	59.09	56.45
20181103-153214	11.80	9.16	56.28	59.09	56.45
20181103-153219	11.80	9.15	56.27	59.09	56.45
20181103-153224	11.80	9.16	56.28	59.09	56.45
20181103-153229	11.80	9.16	56.28	59.15	56.45
20181103-153234	11.80	9.16	56.31	59.11	56.45
20181103-153239	11.81	10.12	56.31	59.12	56.49
20181103-153244	11.80	13.22	56.30	59.13	56.47
20181103-153249	11.81	13.29	56.49	59.12	56.44
20181103-153254	11.81	13.29	56.47	59.11	56.41
20181103-153259	11.80	13.29	56.48	59.11	56.40
20181103-153304	11.81	13.31	56.47	59.11	56.40
20181103-153309	16.40	15.78	56.79	59.20	56.40
20181103-153314	16.57	15.88	64.76	59.35	57.15
20181103-153319	16.73	15.85	74.79	59.41	58.06
20181103-153324	22.07	15.85	85.44	59.41	58.45
20181103-153329	22.08	15.86	74.32	59.41	58.58
20181103-153334	23.51	16.75	82.02	59.44	57.61
20181103-153339	25.08	20.02	87.61	59.37	57.88
20181103-153344	25.07	21.64	74.50	59.59	58.08
20181103-153349	31.52	21.65	83.10	59.49	58.63
20181103-153354	31.53	22.85	84.82	59.39	58.74
20181103-153359	31.53	24.29	76.61	60.31	58.78
20181103-153404	32.23	24.35	82.18	60.10	59.25
20181103-153409	34.70	24.36	77.93	59.95	59.33
20181103-153414	38.65	25.30	80.95	60.03	59.45
20181103-153419	38.65	27.58	86.37	59.93	57.53
20181103-153424	38.66	27.59	73.87	59.89	57.76
20181103-153429	38.66	27.60	81.00	59.81	58.40
20181103-153434	41.98	27.60	86.85	59.73	58.57
20181103-153439	45.16	31.49	76.51	59.73	58.64
20181103-153444	45.16	37.02	82.17	59.67	59.08
20181103-153449	45.16	37.71	74.91	59.62	59.28
20181103-153454	45.16	44.42	80.26	60.05	59.47
20181103-153459	45.16	44.83	87.73	59.99	59.67
20181103-153504	45.17	44.84	73.52	59.84	59.71
20181103-153509	45.40	44.84	82.36	59.68	59.81
20181103-153514	45.40	44.84	87.98	59.61	59.86
20181103-153519	45.41	44.84	79.70	59.90	59.94
20181103-153524	44.54	44.84	69.05	59.79	60.10
20181103-153529	11.80	44.85	66.72	59.68	56.99
20181103-153534	11.80	44.84	62.81	59.57	56.93
20181103-153539	11.81	44.85	59.92	59.48	56.87
20181103-153544	11.81	44.85	58.49	59.37	56.82
20181103-153549	11.81	44.85	57.17	59.21	56.75
20181103-153554	11.81	44.86	56.79	59.15	56.72
20181103-153559	11.81	44.85	56.71	59.12	56.66
20181103-153604	11.80	44.86	56.68	59.11	56.63
20181103-153609	11.80	44.85	56.68	59.10	56.60
20181103-153614	11.81	44.85	56.67	59.11	56.59
20181103-153619	11.81	44.86	56.68	59.10	56.59
20181103-153624	11.80	44.85	56.68	59.09	56.59
20181103-153629	11.80	44.85	56.83	59.44	56.58
20181103-153634	11.80	44.85	56.71	59.23	56.72
20181103-153639	11.81	9.17	56.70	59.18	56.68
20181103-153644	11.81	9.17	56.70	59.18	56.67
20181103-153649	11.81	10.37	56.71	59.18	56.66
20181103-153654	11.80	13.04	56.81	59.17	56.67
20181103-153659	11.81	13.04	56.71	59.12	56.66
20181103-153704	11.80	13.05	56.70	59.13	56.65
20181103-153709	11.79	13.06	56.70	59.51	56.65
20181103-153714	11.79	13.06	56.69	59.12	56.63
20181103-153719	11.78	13.06	56.72	59.12	56.64
20181103-153724	11.79	13.06	56.71	59.12	56.64
20181103-153729	11.78	13.07	56.72	59.12	56.64
20181103-153734	11.78	13.08	56.71	59.15	56.64
20181103-153739	11.78	13.07	56.71	59.12	56.63
20181103-153744	11.79	13.19	56.71	59.12	56.63
20181103-153749	11.78	13.19	56.72	59.13	56.62
20181103-153754	11.79	13.20	56.72	59.12	56.63
20181103-153759	11.78	13.20	56.71	59.12	56.63
20181103-153804	11.78	13.21	56.72	59.12	56.63
20181103-153809	11.78	13.20	56.72	59.11	56.63
20181103-153814	11.78	13.20	56.76	59.13	56.63
20181103-153819	11.78	13.19	56.76	59.11	56.62
20181103-153824	11.78	13.20	56.76	59.12	56.63
20181103-153829	11.79	13.21	56.76	59.12	56.63
20181103-153834	11.79	13.21	56.75	59.12	56.62
20181103-153839	11.79	13.21	56.76	59.12	56.61
20181103-153844	15.74	15.13	56.77	59.36	56.61
20181103-153849	16.08	15.16	56.73	59.59	56.69
20181103-153854	16.08	15.16	56.75	59.74	56.81
20181103-153859	16.08	15.17	56.76	59.78	56.96
20181103-153904	16.21	15.16	56.77	59.79	56.98
20181103-153909	20.20	15.17	56.79	59.82	57.00
20181103-153914	20.62	15.17	56.79	59.83	57.00
20181103-153919	21.26	15.18	56.78	59.88	56.99
20181103-153924	24.39	15.17	55.92	60.44	56.99
20181103-153929	24.39	15.17	55.27	65.41	57.58
20181103-153934	24.38	15.91	55.26	62.22	61.55
20181103-153939	26.34	18.58	56.10	61.13	58.39
20181103-153944	29.82	20.29	56.26	60.95	58.05
20181103-153949	29.82	20.30	56.22	60.73	57.85
20181103-153954	29.82	20.30	56.20	60.54	57.61
20181103-153959	29.83	22.32	56.19	60.50	57.42
20181103-154004	29.95	25.11	56.16	60.36	57.24
20181103-154009	33.90	27.90	56.16	60.36	56.96
20181103-154014	35.69	29.46	56.16	60.34	56.94
20181103-154019	35.69	29.46	56.16	60.31	56.94
20181103-154024	35.69	29.46	56.15	59.84	56.95
20181103-154029	35.33	29.46	56.16	59.73	56.94
20181103-154034	11.91	29.47	56.16	59.67	56.90
20181103-154039	11.75	29.47	56.16	59.59	56.84
20181103-154044	11.75	29.47	56.16	59.54	56.78
20181103-154049	11.74	29.47	56.16	59.48	56.71
20181103-154054	11.75	29.47	56.16	59.42	56.68
20181103-154059	11.75	29.46	56.17	59.36	56.63
20181103-154104	11.75	29.47	56.16	59.35	56.61
20181103-154109	11.75	29.47	56.16	59.35	56.61
20181103-154114	11.74	29.47	56.16	59.35	56.60
20181103-154119	11.74	29.47	56.16	59.33	56.60
20181103-154124	11.75	9.16	56.15	59.34	56.60
20181103-154129	11.75	9.16	56.15	59.33	56.59
20181103-154134	11.75	9.17	56.13	59.31	56.60
20181103-154139	11.74	9.17	56.13	59.31	56.60
20181103-154144	11.75	9.16	56.11	59.31	56.60
20181103-154149	11.74	9.17	56.14	59.31	56.59
20181103-154154	11.75	9.17	56.15	59.31	56.60
20181103-154159	11.75	9.17	56.15	59.30	56.60
20181103-154204	11.75	9.16	56.14	59.30	56.60
20181103-154209	11.75	9.16	56.15	59.30	56.60
20181103-154214	11.75	9.16	56.14	59.30	56.60
20181103-154219	11.75	9.16	56.14	59.29	56.60
20181103-154224	11.74	9.16	56.14	59.29	56.60
20181103-154229	11.75	9.16	56.15	59.29	56.60
20181103-154234	11.75	9.16	56.26	59.36	56.60
20181103-154239	11.75	9.16	56.21	59.31	56.70
20181103-154244	11.75	9.17	56.20	59.30	56.63
20181103-154249	11.74	9.79	56.20	59.30	57.01
20181103-154254	11.74	12.94	56.19	59.31	56.60
20181103-154259	11.75	12.95	56.17	59.33	56.55
20181103-154304	11.74	12.97	56.18	59.33	56.48
20181103-154309	11.75	12.96	56.18	59.34	56.48
20181103-154314	11.74	12.97	56.18	59.33	56.48
20181103-154319	11.75	12.97	56.17	59.33	56.48
20181103-154324	11.75	12.97	56.18	59.33	56.48
20181103-154329	16.00	15.04	56.18	59.39	56.48
20181103-154334	15.94	15.04	56.18	59.40	57.12
20181103-154339	15.90	15.00	56.18	59.43	57.28
20181103-154344	16.03	15.00	56.17	59.47	57.41
20181103-154349	18.61	15.01	56.18	59.49	57.42
20181103-154354	20.58	15.01	56.17	59.51	57.49
20181103-154359	20.59	15.02	56.18	59.51	57.53
20181103-154404	23.40	15.02	56.18	59.56	57.57
20181103-154409	24.48	15.02	56.18	59.58	57.60
20181103-154414	24.48	17.55	56.17	59.62	57.64
20181103-154419	24.31	17.97	56.18	59.63	57.60
20181103-154424	24.15	17.97	56.26	59.58	55.18
20181103-154429	24.13	17.97	56.29	59.52	55.18
20181103-154434	24.13	17.96	56.31	59.47	55.56
20181103-154439	24.13	17.97	56.32	59.43	56.35
20181103-154444	24.13	17.97	56.31	59.38	56.25
20181103-154449	24.13	17.97	56.32	59.36	56.22
20181103-154454	24.13	17.96	56.32	59.34	56.20
20181103-154459	24.13	17.96	56.32	59.33	56.18
20181103-154504	24.13	17.97	56.37	59.33	56.16
20181103-154509	24.13	17.97	56.36	59.33	56.15
20181103-154514	24.13	17.97	56.36	59.33	56.16
20181103-154519	24.13	17.97	56.36	59.32	56.15
20181103-154524	24.13	17.96	56.36	59.32	56.15
20181103-154529	24.13	17.97	56.37	59.32	56.15
20181103-154534	24.13	17.96	56.37	59.32	56.15
20181103-154539	24.13	17.97	56.37	59.33	56.15
20181103-154544	24.13	17.98	56.38	59.32	56.15
20181103-154549	24.13	17.98	56.37	59.33	56.15
20181103-154554	24.13	17.97	56.37	59.33	56.15
20181103-154559	11.74	17.97	56.37	59.33	56.15
20181103-154604	11.75	17.97	56.33	59.32	56.16
20181103-154609	11.75	17.97	56.32	59.33	56.15
20181103-154614	11.75	17.97	56.32	59.32	56.16
20181103-154619	11.75	17.97	56.32	59.45	56.15
20181103-154624	11.75	17.97	56.32	59.32	56.16
20181103-154629	11.75	17.97	56.37	59.33	56.16
20181103-154634	11.75	17.97	56.37	59.32	56.16
20181103-154639	11.75	17.98	56.37	59.33	56.15
20181103-154644	11.74	17.98	56.36	59.32	56.16
20181103-154649	11.75	17.98	56.36	59.33	56.15
20181103-154654	11.76	17.98	56.37	59.33	56.15
20181103-154659	11.76	17.98	56.37	59.33	56.15
20181103-154704	11.76	17.97	56.36	59.33	56.15
20181103-154709	11.76	17.98	56.36	59.33	56.15
20181103-154714	11.77	17.98	56.36	59.32	56.15
20181103-154719	11.76	17.98	56.36	59.32	56.16
20181103-154724	11.76	17.97	56.36	59.32	56.16
20181103-154729	11.76	17.97	56.36	59.33	56.15
20181103-154734	11.76	17.97	56.37	59.32	56.15
20181103-154739	11.76	17.98	56.38	59.33	56.15
20181103-154744	11.76	17.98	56.36	59.32	56.16
20181103-154749	11.76	17.98	56.37	59.31	56.15
20181103-154754	11.76	17.99	56.37	59.31	56.11
20181103-154759	11.76	17.97	56.40	59.32	56.11
20181103-154804	11.76	17.97	56.41	59.32	56.11
20181103-154809	11.76	17.97	56.41	59.32	56.11
20181103-154814	11.76	17.97	56.46	59.33	56.11
20181103-154819	11.75	17.98	56.47	59.33	56.12
20181103-154824	11.76	17.98	56.47	59.32	56.12
20181103-154829	11.75	9.16	56.47	59.32	56.11
20181103-154834	11.76	9.16	56.47	59.32	56.11
20181103-154839	11.76	9.17	56.47	59.32	56.43
20181103-154844	11.76	9.16	56.46	59.32	56.11
20181103-154849	11.76	10.33	56.47	59.32	56.11
20181103-154854	11.76	14.41	56.47	59.32	56.11
20181103-154859	11.76	16.40	56.47	59.32	56.12
20181103-154904	11.76	16.42	56.48	59.33	56.10
20181103-154909	11.86	18.75	56.48	59.32	56.37
20181103-154914	11.86	26.11	56.47	59.32	56.38
20181103-154919	11.86	26.11	56.47	59.33	56.39
20181103-154924	11.86	32.33	56.52	59.33	56.39
20181103-154929	11.86	32.34	56.53	59.33	56.39
20181103-154934	11.85	35.08	56.53	59.33	56.39
20181103-154939	11.85	40.16	56.53	59.33	56.39
20181103-154944	11.86	40.16	56.52	59.33	56.39
20181103-154949	11.85	40.23	56.52	59.33	56.38
20181103-154954	11.87	45.19	56.53	59.32	56.40
20181103-154959	11.87	45.17	56.52	59.33	56.38
20181103-155004	11.90	45.16	56.53	59.32	56.38
20181103-155009	11.90	45.16	56.52	59.33	56.39
20181103-155014	11.89	45.16	56.53	59.33	56.37
20181103-155019	11.90	45.17	56.52	59.33	56.38
20181103-155024	11.92	45.17	56.52	59.32	56.38
20181103-155029	11.92	45.17	56.52	59.32	56.37
20181103-155034	11.91	45.17	56.53	59.33	56.39
20181103-155039	11.91	45.17	56.53	59.33	56.37
20181103-155044	11.92	45.17	56.51	59.33	56.37
20181103-155049	11.92	45.17	56.52	59.33	56.38
20181103-155054	11.92	45.17	56.52	59.32	56.37
20181103-155059	11.92	45.17	56.52	59.32	56.37
20181103-155104	11.92	45.20	56.52	59.32	56.40
20181103-155109	11.91	45.20	56.52	59.33	56.42
20181103-155114	11.92	45.20	56.52	59.33	56.41
20181103-155119	11.92	45.19	56.52	59.33	56.44
20181103-155124	11.92	45.19	56.52	59.32	56.43
20181103-155129	11.92	45.20	56.52	59.32	56.45
20181103-155134	11.91	45.19	56.52	59.32	56.48
20181103-155139	11.91	45.19	56.52	59.32	56.54
20181103-155144	11.92	45.19	56.51	59.32	56.57
20181103-155149	11.91	45.19	56.52	59.32	56.58
20181103-155154	11.92	45.19	56.52	59.33	56.62
20181103-155159	11.92	45.20	56.52	59.32	56.65
20181103-155204	11.92	45.21	56.77	59.33	56.67
20181103-155209	11.92	45.20	56.77	59.33	56.69
20181103-155214	11.92	45.20	56.77	59.32	56.72
20181103-155219	11.92	45.19	56.77	59.32	56.75
20181103-155224	11.92	45.20	56.77	59.33	56.74
20181103-155229	11.91	45.21	56.77	59.33	56.78
20181103-155234	11.91	45.20	56.77	59.32	56.80
20181103-155239	11.92	45.20	56.78	59.33	56.82
20181103-155244	11.92	45.21	56.77	59.33	56.83
20181103-155249	11.92	45.21	56.78	59.33	56.82
20181103-155254	11.92	45.20	56.78	59.33	56.82
20181103-155259	11.92	45.20	56.78	59.33	56.83
20181103-155304	11.92	45.20	56.78	59.33	56.83
20181103-155309	11.92	45.21	56.78	59.33	56.84
20181103-155314	11.92	45.21	56.77	59.32	56.81
20181103-155319	11.92	45.21	56.77	59.33	56.84
20181103-155324	11.92	45.20	56.78	59.32	56.86
20181103-155329	11.92	45.21	56.78	59.32	56.84
20181103-155334	11.92	45.21	56.78	59.33	56.85
20181103-155339	11.92	45.21	56.78	59.32	56.85
20181103-155344	11.92	45.21	56.77	59.32	56.84
20181103-155349	11.92	45.21	56.78	59.33	56.89
20181103-155354	11.92	45.20	56.78	59.33	56.89
20181103-155359	11.92	45.21	56.78	59.32	56.89
20181103-155404	11.91	45.21	56.78	59.32	56.87
20181103-155409	11.92	45.21	56.78	59.33	56.91
20181103-155414	11.92	45.20	56.77	59.33	56.91
20181103-155419	11.92	45.20	56.77	59.33	56.92
20181103-155424	11.92	45.21	56.77	59.32	56.98
20181103-155429	11.92	45.20	56.77	59.33	57.05
20181103-155434	11.91	45.21	56.78	59.32	57.04
20181103-155439	11.92	45.21	56.78	59.32	57.04
20181103-155444	11.92	45.20	56.77	59.32	57.08
20181103-155449	11.92	45.20	56.77	59.33	57.12
20181103-155454	11.92	45.21	56.78	59.32	57.11
20181103-155459	11.92	45.21	56.95	59.33	57.13
20181103-155504	11.92	45.20	56.96	59.33	57.15
20181103-155509	11.92	45.21	56.96	59.33	57.17
20181103-155514	11.92	45.20	56.96	59.32	57.20
20181103-155519	11.92	45.21	56.96	59.33	57.21
20181103-155524	11.92	45.20	56.96	59.33	57.19
20181103-155529	11.92	45.20	56.96	59.33	57.21
20181103-155534	11.92	45.20	56.96	59.33	57.20
20181103-155539	11.93	45.20	56.97	59.33	57.20
20181103-155544	11.92	45.20	56.95	59.33	57.20
20181103-155549	11.92	45.21	56.96	59.33	57.20
20181103-155554	11.92	45.20	57.00	59.33	57.23
20181103-155559	11.92	45.21	57.01	59.32	57.21
20181103-155604	11.91	45.21	57.01	59.33	57.22
20181103-155609	11.92	45.20	57.01	59.33	57.21
20181103-155614	11.92	45.20	57.00	59.33	57.22
20181103-155619	11.92	45.20	57.00	59.33	57.23
20181103-155624	11.92	45.20	57.00	59.32	57.22
20181103-155629	11.92	45.20	57.01	59.32	57.25
20181103-155634	11.92	45.21	57.01	59.32	57.26
20181103-155639	11.92	45.20	57.01	59.33	57.28
20181103-155644	11.92	45.21	57.00	59.33	57.26
20181103-155649	11.92	45.20	57.00	59.33	57.27
20181103-155654	11.92	45.21	57.01	59.33	57.28
20181103-155659	11.92	45.21	57.01	59.33	57.33
20181103-155704	11.93	45.20	57.01	59.33	57.33
20181103-155709	11.92	45.21	57.01	59.34	57.33
20181103-155714	11.92	45.21	57.01	59.33	57.35
20181103-155719	11.91	45.21	57.01	59.33	57.35
20181103-155724	11.92	45.20	57.02	59.33	57.35
20181103-155729	11.92	45.20	57.02	59.32	57.36
20181103-155734	11.92	45.21	57.02	59.33	57.41
20181103-155739	11.92	45.21	57.02	59.32	57.41
20181103-155744	11.92	45.20	57.00	59.33	57.41
20181103-155749	11.91	45.21	57.06	59.32	57.46
20181103-155754	11.92	45.21	57.07	59.32	57.49
20181103-155759	11.92	45.21	57.06	59.33	57.49
20181103-155804	11.92	45.21	57.06	59.33	57.53
20181103-155809	11.92	45.20	57.06	59.33	57.51
20181103-155814	11.92	45.21	57.07	59.33	57.53
20181103-155819	11.92	45.20	57.06	59.33	57.52
20181103-155824	11.92	45.21	57.07	59.33	57.55
20181103-155829	11.93	45.21	57.09	59.32	57.54
20181103-155834	11.91	45.21	57.09	59.33	57.55
20181103-155839	11.91	45.21	57.09	59.44	57.54
20181103-155844	11.92	45.21	57.08	59.43	57.53
20181103-155849	11.92	45.20	57.09	59.43	57.54
20181103-155854	11.92	45.21	57.09	59.42	57.55
20181103-155859	11.92	45.20	57.09	59.45	57.54
20181103-155904	11.93	45.20	57.09	59.44	57.57
20181103-155909	11.93	45.21	57.08	59.45	57.57
20181103-155914	11.93	45.21	57.08	59.46	57.57
20181103-155919	11.92	45.22	57.08	59.46	57.55
20181103-155924	11.92	45.21	57.09	59.46	57.57
20181103-155929	11.92	45.21	57.08	59.45	57.56
20181103-155934	11.92	45.21	57.09	59.46	57.62
20181103-155939	11.92	45.21	57.08	59.46	57.62
20181103-155944	11.92	45.21	57.07	59.46	57.63
20181103-155949	11.92	45.21	57.08	59.46	57.66
20181103-155954	11.92	45.21	57.07	59.46	57.67
20181103-155959	11.92	45.21	57.08	59.46	57.70
20181103-160004	11.91	45.20	57.08	59.46	57.73
20181103-160009	11.92	45.20	57.08	59.47	57.72
20181103-160014	11.92	45.20	57.08	59.47	57.75
20181103-160019	11.92	45.20	57.08	59.47	57.76
20181103-160024	11.92	45.21	57.08	59.47	57.75
20181103-160029	11.92	45.21	57.34	59.46	57.78
20181103-160034	11.91	45.21	57.34	59.56	57.78
20181103-160039	11.92	45.21	57.34	59.57	57.81
20181103-160044	11.92	45.21	57.33	59.56	57.80
20181103-160049	11.92	45.20	57.33	59.57	57.81
20181103-160054	11.92	45.20	57.33	59.56	57.87
20181103-160059	11.91	45.21	57.34	59.57	57.86
20181103-160104	11.91	45.20	57.35	59.57	57.86
20181103-160109	11.90	45.21	57.34	59.57	57.86
20181103-160114	11.91	45.20	57.34	59.57	57.86
20181103-160119	11.91	45.21	57.34	59.57	57.86
20181103-160124	11.91	45.21	57.34	59.57	57.85
20181103-160129	11.91	45.21	57.35	59.62	57.86
20181103-160134	11.90	45.21	57.35	59.62	57.86
20181103-160139	11.90	45.21	57.34	59.62	57.87
20181103-160144	11.90	45.20	57.34	59.62	57.87
20181103-160149	11.90	45.20	57.35	59.62	57.87
20181103-160154	11.90	45.21	57.35	59.62	57.89
20181103-160159	11.91	45.21	57.34	59.62	57.92
20181103-160204	11.90	45.21	57.34	59.62	57.91
20181103-160209	11.91	45.20	57.34	59.62	57.92
20181103-160214	11.91	45.21	57.35	59.62	57.95
20181103-160219	11.91	45.21	57.34	59.62	57.96
20181103-160224	11.91	45.21	57.34	59.62	57.97
20181103-160229	11.90	45.20	57.34	59.63	57.99
20181103-160234	11.90	45.20	57.35	59.63	57.98
20181103-160239	11.91	45.21	57.35	59.63	57.98
20181103-160244	11.91	45.21	57.75	59.62	57.98
20181103-160249	11.91	45.21	57.35	59.63	57.99
20181103-160254	11.90	45.22	57.35	59.62	58.06
20181103-160259	11.90	45.21	57.35	59.62	58.07
20181103-160304	11.91	45.21	57.35	59.62	58.09
20181103-160309	11.90	45.21	57.35	59.63	58.09
20181103-160314	11.91	45.21	57.35	59.62	58.09
20181103-160319	11.91	45.26	57.34	59.62	58.09
20181103-160324	11.91	45.21	57.39	59.77	58.12
20181103-160329	11.91	45.22	57.39	59.78	58.17
20181103-160334	11.90	45.22	57.39	59.78	58.17
20181103-160339	11.91	45.22	57.40	59.78	58.20
20181103-160344	11.90	45.22	57.40	59.77	58.21
20181103-160349	11.91	45.21	57.39	59.78	58.23
20181103-160354	11.91	45.21	57.40	59.78	58.24
20181103-160359	11.91	45.21	57.39	59.77	58.22
20181103-160404	11.91	45.21	57.39	59.77	58.23
20181103-160409	11.91	45.21	57.40	59.78	58.23
20181103-160414	11.90	45.21	57.40	59.78	58.23
20181103-160419	11.91	45.21	57.39	59.83	58.26
20181103-160424	11.90	45.21	57.40	59.82	58.26
20181103-160429	11.90	45.21	57.40	59.82	58.26
20181103-160434	11.90	45.22	57.40	59.83	58.25
20181103-160439	11.90	45.21	57.40	59.83	58.24
20181103-160444	11.91	45.22	57.40	59.83	58.25
20181103-160449	11.91	45.21	57.40	59.83	58.24
20181103-160454	11.90	45.21	57.40	59.83	58.25
20181103-160459	11.90	45.21	57.40	59.83	58.29
20181103-160504	11.91	45.21	57.39	59.83	58.29
20181103-160509	11.91	45.21	57.39	59.83	58.27
20181103-160514	11.91	45.21	57.40	59.83	58.30
20181103-160519	11.91	45.21	57.40	59.83	58.36
20181103-160524	11.91	45.21	57.39	59.82	58.36
20181103-160529	11.91	45.21	57.39	59.83	58.40
20181103-160534	11.90	45.21	57.41	59.83	58.42
20181103-160539	11.90	45.21	57.40	59.83	58.44
20181103-160544	11.90	45.22	57.39	59.83	58.51
20181103-160549	11.90	45.22	57.39	59.83	58.54
20181103-160554	11.90	45.22	57.40	59.83	58.53
20181103-160559	11.90	45.22	57.40	59.83	58.57
20181103-160604	11.91	45.21	57.39	59.83	58.57
20181103-160609	11.91	45.21	57.40	59.83	58.56
20181103-160614	11.91	45.22	57.40	59.96	58.59
20181103-160619	11.90	45.22	57.39	59.96	58.59
20181103-160624	11.91	45.21	57.39	59.95	58.62
20181103-160629	11.91	45.21	57.40	59.95	58.61
20181103-160634	11.90	45.21	57.44	59.97	58.62
20181103-160639	11.91	45.20	57.45	59.96	58.62
20181103-160644	11.91	45.24	57.46	59.97	58.63
20181103-160649	11.90	45.24	57.45	59.96	58.65
20181103-160654	11.90	45.24	57.45	59.95	58.65
20181103-160659	11.90	45.24	57.45	59.95	58.64
20181103-160704	11.90	45.24	57.45	59.96	58.65
20181103-160709	11.90	45.24	57.45	60.01	58.64
20181103-160714	11.91	45.23	57.45	60.00	58.65
20181103-160719	11.91	45.24	57.45	60.01	58.64
20181103-160724	11.91	45.24	57.45	60.01	58.64
20181103-160729	11.91	45.24	57.45	60.01	58.67
20181103-160734	11.91	45.24	57.44	60.01	58.67
20181103-160739	11.91	45.24	57.45	60.01	58.67
20181103-160744	11.90	45.24	57.45	60.01	58.66
20181103-160749	11.91	45.24	57.45	60.02	58.72
20181103-160754	11.91	45.24	57.45	60.01	58.72
20181103-160759	11.91	45.24	57.45	60.01	58.72
20181103-160804	11.91	45.24	57.45	60.01	58.71
20181103-160809	11.91	45.24	57.45	60.00	58.77
20181103-160814	11.91	45.24	57.45	60.01	58.78
20181103-160819	11.91	45.24	57.44	60.01	58.78
20181103-160824	11.91	45.24	57.45	60.01	58.83
20181103-160829	11.91	45.24	57.44	60.01	58.83
20181103-160834	11.90	45.24	57.45	60.02	58.84
20181103-160839	11.91	45.24	57.45	60.01	58.83
20181103-160844	11.91	45.24	57.44	60.01	58.84
20181103-160849	11.91	45.25	57.43	60.01	58.86
20181103-160854	11.91	45.24	57.44	60.01	58.86
20181103-160859	11.90	45.24	57.44	60.16	58.90
20181103-160904	11.91	45.24	57.44	60.16	58.91
20181103-160909	11.91	45.23	57.44	60.17	58.91
20181103-160914	11.91	45.24	57.44	60.17	58.91
20181103-160919	11.91	45.24	57.45	60.17	58.93
20181103-160924	11.91	45.24	57.45	60.17	58.95
20181103-160929	11.91	45.24	57.45	60.17	58.95
20181103-160934	11.90	45.24	57.45	60.16	58.96
20181103-160939	11.90	45.24	57.45	60.16	58.95
20181103-160944	11.91	45.24	57.45	60.17	58.96
20181103-160949	11.90	45.23	57.44	60.17	58.97
20181103-160954	11.91	45.24	57.44	60.22	58.99
20181103-160959	11.91	45.24	57.45	60.22	59.01
20181103-161004	11.91	45.25	57.45	60.21	59.00
20181103-161009	11.91	45.24	57.45	60.22	58.99
20181103-161014	11.91	45.24	57.45	60.22	58.99
20181103-161019	11.91	45.24	57.45	60.22	59.00
20181103-161024	11.90	45.24	57.45	60.21	59.01
20181103-161029	11.91	9.16	57.45	60.22	59.01
20181103-161034	11.90	9.17	57.44	60.22	59.02
20181103-161039	11.90	9.17	57.45	60.22	59.02
20181103-161044	11.90	9.98	57.45	60.22	59.01
20181103-161049	11.91	13.48	57.44	60.22	59.01
20181103-161054	11.90	15.36	57.45	60.23	59.01
20181103-161059	11.90	15.37	57.44	60.22	59.04
20181103-161104	11.89	15.42	57.44	60.23	59.10
20181103-161109	11.89	15.42	57.45	60.22	59.10
20181103-161114	16.37	15.41	57.45	60.23	59.11
20181103-161119	17.91	16.13	57.63	60.66	59.14
20181103-161124	18.31	18.25	57.75	60.71	59.41
