TIME	LG1	AP2	MB1	MB2	MB3
20181103-163809	        10	         0	        23	        85	         5
20181103-163814	         1	         5	        10	        19	     16416
20181103-163819	         8	     11987	         8	        14	      4119
20181103-163824	         0	         3	         7	         6	        24
20181103-163829	         9	     11020	         5	        25	        35
20181103-163834	         0	         0	        13	         6	     20535
20181103-163839	        15	     10425	        14	        11	         6
20181103-163844	         1	     11737	         5	        16	        34
20181103-163849	      1589	         5	         7	        13	        15
20181103-163854	        10	         4	      4757	       421	     20510
20181103-163859	     25791	         0	      1725	        76	        51
20181103-163904	     33285	     25626	       455	        43	       392
20181103-163909	     36584	         0	       137	      3633	     20535
20181103-163914	     36034	         1	       347	      3547	        97
20181103-163919	     36514	         4	       636	     17345	       510
20181103-163924	        15	         0	      8693	       742	     37441
20181103-163929	     36408	        15	     34800	     21797	     16712
20181103-163934	     37104	         0	       632	     21856	       280
20181103-163939	        16	         6	        79	       477	       753
20181103-163944	        13	         2	       105	      6367	     14903
20181103-163949	     35442	         4	        71	     64197	     33890
20181103-163954	        11	         0	      9912	        82	     29315
20181103-163959	     36096	     26835	     12655	        35	       120
20181103-164004	        11	         0	     27219	        31	     31472
20181103-164009	         2	         0	       114	       619	     21492
20181103-164014	     36529	         1	        69	      6763	       195
20181103-164019	     36199	         4	       164	     40995	       113
20181103-164024	         3	         0	     10563	       914	     25620
20181103-164029	         9	     27477	      8346	        51	     24915
20181103-164034	     36182	     27968	     29921	        82	       101
20181103-164039	         7	         5	       207	       575	     14562
20181103-164044	        13	         1	        52	       145	     31229
20181103-164049	         9	         5	        14	      4643	      4310
20181103-164054	         0	         0	        10	     29685	        57
20181103-164059	        11	         4	      3645	        15	     20556
20181103-164104	         8	         0	     15245	         5	        41
20181103-164109	         2	     12996	        16	       400	       566
20181103-164114	        10	     12928	        12	        19	       462
20181103-164119	         0	         3	         4	         8	     23928
20181103-164124	         8	         1	         9	        10	        24
20181103-164129	         4	         0	         8	         6	        15
20181103-164134	        12	         2	       445	        58	     20504
20181103-164139	         8	         5	        10	       368	       360
20181103-164144	         9	         2	         9	        10	        21
20181103-164149	         0	     13418	         5	         6	        14
20181103-164154	         8	     13109	        12	      5652	     20536
20181103-164159	         3	         3	        18	      2304	         6
20181103-164204	         9	         3	        19	         8	        40
20181103-164209	         2	         5	        23	        20	     20535
20181103-164214	         9	         4	        14	        20	         5
20181103-164219	         0	         3	         5	         6	        14
20181103-164224	         8	         4	         7	        16	        26
20181103-164229	        18	         7	        10	        35	     20525
20181103-164234	         8	         3	        11	         6	         6
20181103-164239	         6	     13025	        13	        14	        44
20181103-164244	     11568	     17703	        12	        26	        40
20181103-164249	        10	         3	        30	        29	         9
20181103-164254	     35005	     25878	        46	        47	     20527
20181103-164259	        14	         3	       222	        48	       107
20181103-164304	     36836	         3	       549	        29	        86
20181103-164309	     37368	        16	        86	       734	      5097
20181103-164314	     36831	         4	      1511	       382	     46338
20181103-164319	         0	         3	      5852	     20755	       981
20181103-164324	         8	         8	     38780	     16591	       142
20181103-164329	         1	         0	       676	      4643	     21992
20181103-164334	        12	         0	      1981	         0	     26233
20181103-164339	        18	     21127	        39	        59	     17155
20181103-164344	        15	     21695	       206	        80	      3549
20181103-164349	         9	     22376	      3420	        33	       213
20181103-164354	        10	         4	      9596	         2	     20736
20181103-164359	        11	         0	     15870	         2	       340
20181103-164404	         2	         0	       558	         2	        94
20181103-164409	        11	         0	        58	       423	     24868
20181103-164414	        14	     21765	        29	         8	     16841
20181103-164419	        10	         2	       167	         2	     21777
20181103-164424	     23169	         4	      2839	         1	        69
20181103-164429	        20	         0	     23033	         2	     20668
20181103-164434	         9	         0	       424	         2	        63
20181103-164439	         9	         6	        19	         9	      3675
20181103-164444	        13	         3	        14	         7	     34922
20181103-164449	         0	         0	         7	         2	         5
20181103-164454	         8	         4	       543	         0	        10
20181103-164459	         3	         0	      5208	         2	        52
20181103-164504	         8	         0	       407	         1	     20500
20181103-164509	         3	         0	        22	         3	       280
20181103-164514	        10	     13449	        10	        14	        71
20181103-164519	         0	         0	         5	         0	     20550
20181103-164524	         8	     12784	        10	         2	        18
20181103-164529	         3	     12863	        92	         0	        15
20181103-164534	         8	         0	        11	         0	        39
20181103-164539	         7	         5	        12	         3	     20556
20181103-164544	        11	         1	         9	         0	        13
20181103-164549	         0	         0	         7	         2	        39
20181103-164554	         8	         4	         7	         0	     16403
20181103-164559	         1	         0	         5	         0	      4168
20181103-164604	         9	     12938	         9	         3	        26
20181103-164609	         2	         0	        22	         0	        70
20181103-164614	        10	         2	        14	        13	     20503
20181103-164619	         0	         0	         7	         0	        20
20181103-164624	         8	     11638	         7	         2	        43
20181103-164629	         1	     12670	         5	         0	        15
20181103-164634	         9	     12624	        11	         0	     20505
20181103-164639	         7	         5	        13	       261	        74
20181103-164644	        10	         1	        24	     15177	        75
20181103-164649	         0	         0	         6	     23959	     20506
20181103-164654	         8	     14215	        11	     25721	         9
20181103-164659	         4	         0	         5	     25793	      2688
20181103-164704	        13	         0	         9	     20706	         9
20181103-164709	         2	     13519	        17	     26025	     20536
20181103-164714	         9	         1	        12	     24352	        39
20181103-164719	         0	         0	         9	     22079	        21
20181103-164724	         8	         4	         7	     24961	     20506
20181103-164729	         8	     12179	         5	     27411	        47
20181103-164734	         8	         0	        11	     25725	         4
20181103-164739	         7	         6	        10	     23093	        49
20181103-164744	         9	         1	        11	     24341	     20501
20181103-164749	         0	         0	        61	     25625	        37
20181103-164754	         8	     13111	        10	     23674	         6
20181103-164759	         4	         0	         6	     25720	     20515
20181103-164804	         9	     12396	       377	     25609	        38
20181103-164809	         2	         0	        23	     26906	        39
20181103-164814	         9	     13179	        14	     22464	        13
20181103-164819	         0	         0	         5	     17952	     20539
20181103-164824	         8	         4	         7	     29237	         7
20181103-164829	         4	     13246	         7	     21075	        12
20181103-164834	         8	         0	        16	     25120	     20491
20181103-164839	         6	         4	         6	     29700	        75
20181103-164844	        10	         2	         9	     28539	         4
20181103-164849	         0	         0	         5	     25137	        13
20181103-164854	         8	         4	         8	     29745	     20498
20181103-164859	         1	         0	         5	     28541	        11
20181103-164904	        11	         0	        10	     29681	         8
20181103-164909	         3	         0	        19	     26295	     19718
20181103-164914	         9	         1	        13	     29947	       844
20181103-164919	         0	         2	         5	     30870	        48
20181103-164924	         8	         4	         8	     27654	        53
20181103-164929	         1	         0	         5	     29335	     20512
20181103-164934	         8	     11352	        10	     30314	         7
20181103-164939	         7	         5	         8	     31498	       291
20181103-164944	         9	         1	         9	     27307	        42
20181103-164949	         0	         0	         5	     30776	     20499
20181103-164954	         8	         5	        16	     11665	         6
20181103-164959	         6	         0	       873	      2269	        59
20181103-165004	         8	         0	        28	       143	     21507
20181103-165009	         3	         0	        25	       555	       117
20181103-165014	        10	         2	        60	      8150	        17
20181103-165019	         0	         0	         5	     28335	        41
20181103-165024	         9	         6	         9	        13	     20579
20181103-165029	         1	         0	         5	        14	        16
20181103-165034	         8	         0	        15	         6	        38
20181103-165039	         8	         5	        14	       304	     20531
20181103-165044	        10	         1	        11	        28	         7
20181103-165049	         0	         0	         5	        12	        38
20181103-165054	         9	         4	         8	         8	        10
20181103-165059	         1	         1	         5	        14	     20521
20181103-165104	         9	         0	        11	         4	        21
20181103-165109	         4	         0	        21	         8	        50
20181103-165114	         9	         0	        11	        24	     20500
20181103-165119	         0	         0	         8	         5	        19
20181103-165124	         8	         4	         8	        10	        40
20181103-165129	         0	         2	         5	         8	        26
20181103-165134	         9	     11393	        11	         4	     20503
20181103-165139	         7	         6	         5	        11	        52
20181103-165144	         9	         0	        12	         9	         4
20181103-165149	         0	         0	         5	         5	     20486
20181103-165154	         8	         4	        11	         8	        33
20181103-165159	         1	         0	         5	         5	        40
20181103-165204	         9	         2	         6	         6	         9
20181103-165209	         3	         0	        30	         8	     20514
20181103-165214	         9	         0	         6	        16	        34
20181103-165219	         0	     12813	         7	         5	        17
20181103-165224	         8	         4	         9	        14	     20492
20181103-165229	         3	         0	         5	         9	        56
20181103-165234	        11	         2	         8	         5	        17
20181103-165239	         8	     10860	        18	        15	        24
20181103-165244	        10	         0	        11	         9	     20512
20181103-165249	         0	         0	         7	         6	        52
20181103-165254	         8	         1	        10	         7	         8
20181103-165259	         1	         4	         5	         5	     16394
20181103-165304	        18	         0	         7	         5	      4157
20181103-165309	         3	         1	        23	        15	        21
20181103-165314	        10	         0	         5	        20	        12
20181103-165319	         0	         0	         7	        13	     20515
20181103-165324	         8	     10877	         8	        15	         6
20181103-165329	         3	     10740	         5	         5	         7
20181103-165334	         9	         0	       443	       601	        55
20181103-165339	         7	         5	        26	        19	     21209
20181103-165344	         9	     11038	        13	        15	         6
20181103-165349	         0	         0	         8	        10	        18
20181103-165354	         8	         1	         9	         5	     20519
20181103-165359	         2	         3	         6	         5	         4
20181103-165404	        12	     11587	        43	         5	        19
20181103-165409	         3	     12002	        27	         6	        60
20181103-165414	         9	         2	         5	        16	     20499
20181103-165419	         0	         0	         7	         8	        22
20181103-165424	         9	         1	         9	        13	        38
20181103-165429	         1	         3	         8	        11	     20500
20181103-165434	         9	         0	        11	         5	        55
20181103-165439	         7	         7	        12	        10	        53
20181103-165444	        10	         2	         6	         9	         5
20181103-165449	         0	         0	         6	        11	     20504
20181103-165454	         8	         1	         8	         5	        12
20181103-165459	         0	         4	         5	        26	        39
20181103-165504	        11	         0	        11	         5	     20514
20181103-165509	         3	         0	        20	       249	       127
20181103-165514	        10	         0	        10	        18	        35
20181103-165519	         0	         1	         7	        13	        20
20181103-165524	         8	     10587	         8	        14	     20508
20181103-165529	         1	         6	         5	         7	        42
20181103-165534	         9	         0	         8	         5	        21
20181103-165539	         7	         6	        17	        11	     20518
20181103-165544	        10	         0	         7	         9	         4
20181103-165549	         0	         2	         6	        11	        39
20181103-165554	         8	         0	         8	         5	         6
20181103-165559	         2	         4	         8	         5	     20503
20181103-165604	         9	         0	         5	         7	        51
20181103-165609	         3	         0	        25	         7	        21
20181103-165614	         9	         0	        14	        16	     20488
20181103-165619	         0	         0	         6	         7	        60
20181103-165624	         8	         2	         8	        14	         8
20181103-165629	         0	         4	         5	         5	         5
20181103-165634	        11	         0	         8	         5	     20515
20181103-165639	         7	     11208	        18	        12	        50
20181103-165644	        10	     13801	        14	        13	         4
20181103-165649	         0	     12796	         6	        17	     16405
20181103-165654	         8	         2	         8	         5	      4147
20181103-165659	         1	     12100	         7	         5	         6
20181103-165704	        10	         0	         5	         5	        19
20181103-165709	         3	         0	        25	         7	     20538
20181103-165714	        13	     14160	        10	        19	         9
20181103-165719	         0	         0	         9	         7	        15
20181103-165724	        11	         0	         8	        14	        14
20181103-165729	         3	         5	         7	         5	     20502
20181103-165734	        17	     10385	         5	         5	        21
20181103-165739	         5	         6	        14	        11	        29
20181103-165744	         9	         0	         6	        17	     20533
20181103-165749	         0	         0	         6	        18	        14
20181103-165754	         8	         0	        12	         5	        19
20181103-165759	         8	         4	         7	         5	        46
20181103-165804	        14	         2	         6	         5	     20507
20181103-165809	         4	         0	        28	         7	        24
20181103-165814	         9	         0	        11	        19	       112
20181103-165819	         0	         0	         6	         6	     20513
20181103-165824	         8	     10123	         7	        13	        16
20181103-165829	         3	         4	        10	         5	        11
20181103-165834	         9	     11206	         5	         5	        54
20181103-165839	         7	         6	        25	        10	     20549
20181103-165844	        10	     12688	         6	        13	         9
20181103-165849	         0	         0	         6	        19	        45
20181103-165854	         8	         0	        12	         6	     20501
20181103-165859	         0	         4	         6	         5	         9
20181103-165904	         9	         0	         7	         5	        50
20181103-165909	         4	     11965	        21	         7	        21
20181103-165914	        10	         0	         9	        20	     20509
20181103-165919	         0	         0	         6	         5	        15
20181103-165924	         9	     12060	         9	        12	        40
20181103-165929	         0	         4	         8	        12	     20500
20181103-165934	        12	         0	         5	         5	        22
20181103-165939	         7	         6	        16	        12	        57
20181103-165944	         9	         0	       747	       751	         5
20181103-165949	         0	         0	         9	        16	     21321
20181103-165954	         8	         0	        10	         5	        45
20181103-165959	         0	         4	         6	         6	         8
20181103-170004	         9	         0	         5	        10	     20500
20181103-170009	         4	         1	      5599	      1346	        35
20181103-170014	        14	     12125	        22	       532	       555
20181103-170019	         0	     11972	         9	         6	      4144
20181103-170024	         8	         0	         9	      4222	     20748
20181103-170029	         0	         4	      1444	        99	        40
20181103-170034	        10	         3	       220	         7	        24
20181103-170039	         9	        11	       737	      1086	     17004
20181103-170044	         9	         2	        29	       813	      4146
20181103-170049	         0	         0	         6	         6	      1547
20181103-170054	         8	         0	         8	         6	        31
20181103-170059	         0	         4	         7	         9	     20507
20181103-170104	        17	         4	         5	         6	        47
20181103-170109	         3	         2	       990	        10	       402
20181103-170114	        10	         0	       212	        17	         8
20181103-170119	         0	     12549	         7	        10	     21015
20181103-170124	         0	         0	        10	       486	       149
20181103-170129	         0	         4	         6	         6	        10
20181103-170134	         4	         0	         6	        10	     20556
20181103-170139	         7	     11499	       899	       920	      1064
20181103-170144	         1	         0	        10	        14	         7
20181103-170149	        10	         1	         7	         9	         9
20181103-170154	         0	         0	        11	         6	     20501
20181103-170159	         0	         4	         6	       142	         5
20181103-170204	         3	         2	         6	         6	        22
20181103-170209	         3	         1	       497	         8	     20551
20181103-170214	         1	     11542	        16	        15	         5
20181103-170219	         0	         0	         7	         8	        46
20181103-170224	         8	         2	         8	        37	        42
20181103-170229	         0	         4	         8	         7	     20501
20181103-170234	        15	     12707	         6	        11	        18
20181103-170239	         8	         5	        11	       440	       476
20181103-170244	        10	     11451	         8	        12	     20502
20181103-170249	         0	         0	         7	         7	         9
20181103-170254	         8	     11505	         9	         9	         7
20181103-170259	         0	         5	         8	         6	        40
20181103-170304	         9	         0	         8	         6	     20514
20181103-170309	         3	     12166	        66	        10	        23
20181103-170314	        10	     12941	        12	        16	        36
20181103-170319	         0	         0	         7	        11	     20501
20181103-170324	         8	         2	         8	        52	        63
20181103-170329	         0	         5	         6	        12	        42
20181103-170334	        14	         0	         6	         9	        20
20181103-170339	         7	         5	        18	        13	     20533
20181103-170344	         9	         0	         7	        11	         5
20181103-170349	         0	         0	         7	        12	        33
20181103-170354	         9	         0	         9	         9	     19669
20181103-170359	         0	         4	         6	         6	       843
20181103-170404	        13	         3	         6	         8	        50
20181103-170409	         3	         1	        32	         8	        36
20181103-170414	         9	         0	        14	        13	     20505
20181103-170419	         0	         0	         7	         6	        45
20181103-170424	         8	         1	         8	        16	         4
20181103-170429	         0	     11615	         6	         6	        12
20181103-170434	        12	         2	         6	         7	     20512
20181103-170439	         7	         4	        13	        15	        65
20181103-170444	         9	         0	         7	        12	         4
20181103-170449	         0	         0	         7	         6	     20501
20181103-170454	         8	     11196	         9	         8	        35
20181103-170459	         0	         4	         8	         6	         4
20181103-170504	         9	         0	         7	         6	        21
20181103-170509	         3	         3	        25	        10	     20560
20181103-170514	        10	         0	        11	        18	         3
20181103-170519	         0	         0	         9	        10	        16
20181103-170524	         8	         0	         8	        16	     20505
20181103-170529	         0	         4	         6	         9	        34
20181103-170534	         9	      9110	         6	         6	        16
20181103-170539	         7	         6	        17	        13	        37
20181103-170544	        12	         0	         6	        13	     20524
20181103-170549	         0	         0	         7	        11	         9
20181103-170554	         9	         0	        11	         6	         9
20181103-170559	         0	         4	         7	         6	     20503
20181103-170604	        13	         2	         9	        12	        18
20181103-170609	         3	         1	        29	        34	        23
20181103-170614	         9	         1	        13	        15	        36
20181103-170619	         0	         0	         7	         9	     20510
20181103-170624	         0	         0	        10	        14	         6
20181103-170629	         0	         4	         9	         6	         7
20181103-170634	         7	         0	         7	         6	     20538
20181103-170639	         7	         6	        19	        14	        31
20181103-170644	         1	         2	         6	        13	         5
20181103-170649	         8	         0	         7	        10	        43
20181103-170654	         0	         0	         9	         6	     20497
20181103-170659	         0	     12319	         8	         6	         4
20181103-170704	         2	     11824	        10	         6	        42
20181103-170709	         3	         2	        23	        10	     20506
20181103-170714	         1	         0	        13	        16	        18
20181103-170719	         0	         2	         7	        14	        19
20181103-170724	        12	         0	         8	        13	        41
20181103-170729	         0	         4	         6	         9	     20495
20181103-170734	        12	         0	         9	         8	        22
20181103-170739	         5	     11677	        16	        16	        61
20181103-170744	         4	         0	         6	        11	     16388
20181103-170749	         0	         2	         7	        11	      4120
20181103-170754	         0	         0	        10	         6	        34
20181103-170759	        10	         4	         9	         6	         9
20181103-170804	         2	     11592	         6	         8	     20509
20181103-170809	         0	     19237	       674	       407	        28
20181103-170814	         3	         0	        34	       934	       121
20181103-170819	         0	         0	         9	        14	        24
20181103-170824	         0	         2	      2274	        20	     20517
20181103-170829	         0	         4	        15	         9	        42
20181103-170834	        20	         0	        12	        22	        25
20181103-170839	         8	     19683	       119	        16	     20684
20181103-170844	        11	         0	        36	      4774	      5270
20181103-170849	         0	         0	      3674	       122	        32
20181103-170854	         0	     19865	        17	         9	     16391
20181103-170859	         0	         4	        13	         9	      4140
20181103-170904	         1	         0	         9	         9	        50
20181103-170909	         8	         2	       133	        20	        16
20181103-170914	         6	         0	        32	      4764	     25348
20181103-170919	         0	         0	      4321	        44	       119
20181103-170924	         0	     20714	        62	        90	        10
20181103-170929	         2	         6	        13	        11	     19671
20181103-170934	         4	         0	         9	        13	       876
20181103-170939	         7	         5	       118	        18	        31
20181103-170944	        17	         0	        23	      4355	      4846
20181103-170949	         9	         0	      2768	       166	     20539
20181103-170954	         0	         0	       186	        20	        71
20181103-170959	         8	         5	        53	        75	         4
20181103-171004	         2	         2	         6	         8	     16404
20181103-171009	         9	     12154	        95	         8	      4152
20181103-171014	         3	         0	        23	       103	       177
20181103-171019	         8	     13347	         7	         7	        24
20181103-171024	         0	         0	         8	        15	     20507
20181103-171029	         8	         4	        17	         7	        22
20181103-171034	         8	     11324	         7	        13	        16
20181103-171039	        17	         6	        13	         6	        10
20181103-171044	         3	     11834	        14	        23	     20577
20181103-171049	         8	     13077	         7	        18	        10
20181103-171054	         0	         0	        13	         8	        10
20181103-171059	         8	     11290	         8	         6	     20503
20181103-171104	         1	         0	         7	        10	        12
20181103-171109	         8	         2	        23	         6	         9
20181103-171114	         5	         0	        16	        21	        55
20181103-171119	         8	     10647	         7	         6	     20515
20181103-171124	         0	         0	         9	        13	        10
20181103-171129	         8	         4	         9	        10	        22
20181103-171134	         1	     13193	         6	         6	     20521
20181103-171139	        13	     13807	        13	         5	         8
20181103-171144	         4	         2	        11	        14	        33
20181103-171149	         8	         0	         7	        18	        43
20181103-171154	         0	     11080	        12	         5	     20500
20181103-171159	         8	         4	         6	         6	        14
20181103-171204	         2	         2	         6	         9	        41
20181103-171209	        10	         1	        20	         6	     20501
20181103-171214	         3	         2	        25	        15	        38
20181103-171219	         8	     13674	         7	        11	        31
20181103-171224	         0	         0	        12	        13	        31
20181103-171229	         8	         4	         6	         6	     20500
20181103-171234	         9	         0	         7	         6	        16
20181103-171239	        13	         5	        10	         9	        35
20181103-171244	         3	         0	        16	        17	        35
20181103-171249	         9	         1	         7	        23	         6
20181103-171254	         0	         0	        10	         5	         4
20181103-171259	         8	         5	         8	         6	      5900
20181103-171304	         9	         1	         6	         6	         8
20181103-171309	         8	         1	        18	         9	         9
20181103-171314	         3	         0	        16	        22	        30
20181103-171319	         8	         0	        14	        12	        19
20181103-171324	         0	         5	         9	        13	         5
20181103-171329	         8	         1	         6	         7	         9
20181103-171334	         6	         0	         6	         6	         4
20181103-171339	        13	         5	        87	         9	         5
20181103-171344	         4	         0	        11	        94	        25
20181103-171349	         8	         0	        10	        16	         8
20181103-171354	         0	         3	        11	         5	         3
20181103-171359	         8	         2	         6	         6	         9
20181103-171404	         1	         0	         7	        12	         6
20181103-171409	        11	         2	        18	         8	        13
20181103-171414	        12	         0	        24	        15	         5
20181103-171419	         0	         0	        10	        12	        16
20181103-171424	        10	         0	         7	        13	        10
20181103-171429	         9	         0	         8	         6	        10
20181103-171434	         3	         0	         6	         6	        12
20181103-171439	        15	         5	        11	         9	         4
20181103-171444	        11	         0	        14	        15	        95
20181103-171449	         0	         0	        11	        13	         6
20181103-171454	         9	         3	         7	         9	         3
20181103-171459	         0	         0	         8	         6	         8
20181103-171504	        20	         2	        22	         8	         7
20181103-171509	         9	         1	        18	         6	         6
20181103-171514	         3	         0	        20	       335	        17
20181103-171519	         8	         0	       726	        19	       806
20181103-171524	        10	         0	        13	        20	        15
20181103-171529	        10	         0	        14	        10	        12
20181103-171534	         3	         0	         6	         6	         4
20181103-171539	        13	         4	      1314	         7	      1277
20181103-171544	         3	         0	        13	      1793	       107
20181103-171549	        10	         0	         7	       110	         9
20181103-171554	         8	         0	        15	         6	         3
20181103-171559	         0	         0	         9	         6	        10
20181103-171604	        13	         0	         6	        10	         6
20181103-171609	         8	         2	        44	        55	         6
20181103-171614	         8	         0	       623	      1662	       328
20181103-171619	     33292	         0	       655	      1860	       975
20181103-171624	     33292	         0	      3735	       247	      1430
20181103-171629	     27179	         0	     12992	       280	       334
20181103-171634	         7	         0	        83	        31	        37
20181103-171639	        18	         6	       758	        39	        28
20181103-171644	     19388	         0	        31	     12637	      5309
20181103-171649	         9	         0	        23	     13701	     20191
20181103-171654	        10	         0	      4630	      3154	      4395
20181103-171659	         0	         0	     14366	        45	        17
20181103-171704	        11	         2	      1171	       184	        26
20181103-171709	         0	         1	       573	        13	        13
20181103-171714	        14	         0	        13	      4501	       588
20181103-171719	         0	         0	         8	      3979	      1940
20181103-171724	         9	         0	      1015	      1393	      9013
20181103-171729	         0	         0	      3826	        26	         9
20181103-171734	        17	         0	       338	        34	        10
20181103-171739	        10	         6	       278	         5	         4
20181103-171744	        17	         0	        15	       239	       387
20181103-171749	         0	         0	        14	        14	         5
20181103-171754	         8	         0	        11	         6	         4
20181103-171759	         1	         0	         8	         4	         8
20181103-171804	        16	         0	         6	         8	         7
20181103-171809	         3	         2	        23	        12	         4
20181103-171814	        14	         0	        12	        15	         9
20181103-171819	         0	         0	         8	        12	        16
20181103-171824	         8	         0	        10	        15	         4
20181103-171829	         0	         0	         8	         8	         8
20181103-171834	        57	         0	         6	         5	        11
20181103-171839	        11	         5	        21	         4	         4
20181103-171844	        14	         0	        16	        10	        12
20181103-171849	         0	         0	        13	         8	         7
20181103-171854	         8	         0	         8	         7	         4
20181103-171859	         0	         0	         8	        10	         8
20181103-171904	        17	         2	         7	        11	        12
20181103-171909	        11	         1	        21	         4	        11
20181103-171914	        13	         0	         9	        12	         5
20181103-171919	         0	         0	         8	         5	        13
20181103-171924	         8	         0	         9	        13	         7
20181103-171929	         1	         0	         6	         9	         9
20181103-171934	        15	         0	         6	         6	        10
20181103-171939	         5	         5	        11	         6	         4
20181103-171944	        14	         0	        16	        11	         7
20181103-171949	         2	         0	         8	         6	         5
20181103-171954	         9	         0	         7	         7	         4
20181103-171959	         8	         0	         6	         9	        14
20181103-172004	         2	         0	         6	         5	        13
20181103-172009	         0	         1	        24	         7	         4
20181103-172014	         6	         0	        23	        54	        12
20181103-172019	         0	         0	        49	        10	        59
20181103-172024	         0	         0	        22	        26	         4
20181103-172029	         0	         0	         6	        12	        11
20181103-172034	        18	         0	         6	         8	        13
20181103-172039	         8	         5	       448	         5	         4
20181103-172044	         5	         0	         9	       435	       445
20181103-172049	         0	         0	         7	        16	         5
20181103-172054	         0	         0	         8	         5	         4
20181103-172059	         0	         0	         8	        10	        10
20181103-172104	         1	         0	         6	         8	         9
20181103-172109	         8	         2	        20	         5	         6
20181103-172114	         6	         0	        17	        11	         9
20181103-172119	         0	         0	         7	        15	        15
20181103-172124	         0	         0	        10	        11	         4
20181103-172129	         0	         0	         6	         8	        11
20181103-172134	         1	         0	         8	         5	        10
20181103-172139	         4	         4	        12	         5	         4
20181103-172144	        16	         0	         7	        11	        12
20181103-172149	         0	         0	         8	        21	         6
20181103-172154	         0	         0	         8	         6	         7
20181103-172159	         0	         0	         6	        10	         8
20181103-172204	         2	         0	         9	         6	         4
20181103-172209	         0	         1	        20	         5	        13
20181103-172214	         5	         0	        23	        12	         7
20181103-172219	         9	         0	         7	        18	        19
20181103-172224	         0	         0	         8	        12	         4
20181103-172229	         0	         0	         6	        11	        11
20181103-172234	         6	         0	         6	         5	         4
20181103-172239	         9	         5	        14	         5	        11
20181103-172244	         6	         0	        11	        14	         9
20181103-172249	         0	         0	         7	        11	         8
20181103-172254	        11	         0	         9	         5	         5
20181103-172259	         0	         0	         6	        10	         8
20181103-172304	         1	         0	         8	         7	         4
20181103-172309	         1	         2	        18	         5	         9
20181103-172314	         5	         0	        17	        11	         6
20181103-172319	         0	         0	         8	         7	        16
20181103-172324	         0	         0	         8	        19	         9
20181103-172329	        10	         0	         6	         8	        10
20181103-172334	         3	         0	         9	         5	         4
20181103-172339	         7	         5	        11	         7	         9
20181103-172344	         5	         0	         7	        14	         9
20181103-172349	         0	         0	         7	         5	         6
20181103-172354	         0	         0	        11	        17	         8
20181103-172359	         0	         0	         6	         7	         9
20181103-172404	         9	         2	         7	         5	         4
20181103-172409	         5	         1	        13	         5	        20
20181103-172414	         5	         0	        28	        17	         6
20181103-172419	         0	         0	         7	         5	        16
20181103-172424	         0	         0	         8	        21	         7
20181103-172429	         0	         0	         9	         9	         9
20181103-172434	         0	         0	         8	         5	         6
20181103-172439	        17	         5	         6	         5	        11
20181103-172444	         5	         0	        14	        15	        13
20181103-172449	         0	         0	         8	         5	         7
20181103-172454	         0	         0	         9	        11	         5
20181103-172459	         0	         0	         9	         8	         7
20181103-172504	         1	         0	         7	         6	         4
20181103-172509	         1	         2	        13	         5	        11
20181103-172514	        14	         0	        22	        17	         6
20181103-172519	         0	         0	         7	         5	        16
20181103-172524	         0	         0	         8	        11	         4
20181103-172529	         9	         0	         6	        10	         8
