TIME	CPU	WCPU	IO	MEM
20181103-155844	  2	  0	         9	59.43
20181103-155849	  1	  0	         7	59.43
20181103-155854	  1	  0	        12	59.42
20181103-155859	  1	  0	         8	59.45
20181103-155904	  1	  0	         7	59.44
20181103-155909	  1	  0	        24	59.45
20181103-155914	  1	  0	        16	59.46
20181103-155919	  1	  0	         8	59.46
20181103-155924	  1	  0	         8	59.46
20181103-155929	  2	  0	        13	59.45
20181103-155934	  1	  0	         5	59.46
20181103-155939	  1	  0	        20	59.46
20181103-155944	  2	  0	        10	59.46
20181103-155949	  1	  0	         9	59.46
20181103-155954	  1	  0	        12	59.46
20181103-155959	  1	  0	        10	59.46
20181103-160004	  1	  0	         5	59.46
20181103-160009	  1	  0	        26	59.47
20181103-160014	  1	  0	        24	59.47
20181103-160019	  1	  0	        20	59.47
20181103-160024	  1	  0	        14	59.47
20181103-160029	  2	  0	        11	59.46
20181103-160034	  1	  0	         5	59.56
20181103-160039	  2	  0	        15	59.57
20181103-160044	  1	  0	        14	59.56
20181103-160049	  1	  0	         7	59.57
20181103-160054	  1	  0	        12	59.56
20181103-160059	  1	  0	         8	59.57
20181103-160104	  1	  0	         5	59.57
20181103-160109	  1	  0	        26	59.57
20181103-160114	  1	  0	        17	59.57
20181103-160119	  1	  0	         7	59.57
20181103-160124	  1	  0	         7	59.57
20181103-160129	  2	  0	        13	59.62
20181103-160134	  1	  0	         5	59.62
20181103-160139	  1	  0	         6	59.62
20181103-160144	  1	  0	        11	59.62
20181103-160149	  1	  0	         7	59.62
20181103-160154	  1	  0	        10	59.62
20181103-160159	  1	  0	        10	59.62
20181103-160204	  1	  0	         6	59.62
20181103-160209	  1	  0	        22	59.62
20181103-160214	  1	  0	        12	59.62
20181103-160219	  1	  0	         5	59.62
20181103-160224	  1	  0	         7	59.62
20181103-160229	  2	  0	        14	59.63
20181103-160234	  1	  0	         5	59.63
20181103-160239	  1	  0	         6	59.63
20181103-160244	  1	  0	        11	59.62
20181103-160249	  1	  0	         5	59.63
20181103-160254	  1	  0	         7	59.62
20181103-160259	  1	  0	         8	59.62
20181103-160304	  1	  0	         9	59.62
20181103-160309	  1	  0	        26	59.63
20181103-160314	  1	  0	        14	59.62
20181103-160319	  1	  0	         6	59.62
20181103-160324	  1	  0	         7	59.77
20181103-160329	  2	  0	        13	59.78
20181103-160334	  1	  0	         5	59.78
20181103-160339	  1	  0	        10	59.78
20181103-160344	  1	  0	         9	59.77
20181103-160349	  1	  0	         7	59.78
20181103-160354	  1	  0	        10	59.78
20181103-160359	  1	  0	        11	59.77
20181103-160404	  1	  0	         5	59.77
20181103-160409	  1	  0	        19	59.78
20181103-160414	  1	  0	        14	59.78
20181103-160419	  1	  0	         5	59.83
20181103-160424	  1	  0	         7	59.82
20181103-160429	  2	  0	         5	59.82
20181103-160434	  1	  0	        11	59.83
20181103-160439	  1	  0	         9	59.83
20181103-160444	  1	  0	        10	59.83
20181103-160449	  1	  0	         5	59.83
20181103-160454	  1	  0	        10	59.83
20181103-160459	  1	  0	         5	59.83
20181103-160504	  1	  0	        11	59.83
20181103-160509	  1	  0	        34	59.83
20181103-160514	  1	  0	         9	59.83
20181103-160519	  1	  0	        14	59.83
20181103-160524	  1	  0	         7	59.82
20181103-160529	  2	  0	         7	59.83
20181103-160534	  1	  0	        15	59.83
20181103-160539	  1	  0	        15	59.83
20181103-160544	  1	  0	        15	59.83
20181103-160549	  1	  0	         9	59.83
20181103-160554	  1	  0	        10	59.83
20181103-160559	  1	  0	         5	59.83
20181103-160604	  1	  0	        12	59.83
20181103-160609	  1	  0	        19	59.83
20181103-160614	  1	  0	        11	59.96
20181103-160619	  1	  0	         6	59.96
20181103-160624	  1	  0	         8	59.95
20181103-160629	  2	  0	         5	59.95
20181103-160634	  1	  0	        14	59.97
20181103-160639	  1	  0	         5	59.96
20181103-160644	  1	  0	         8	59.97
20181103-160649	  1	  0	        10	59.96
20181103-160654	  1	  0	         7	59.95
20181103-160659	  1	  0	         8	59.95
20181103-160704	  1	  0	         8	59.96
20181103-160709	  1	  0	        24	60.01
20181103-160714	  1	  0	        15	60.00
20181103-160719	  1	  0	         5	60.01
20181103-160724	  1	  0	        10	60.01
20181103-160729	  2	  0	         5	60.01
20181103-160734	  1	  0	        15	60.01
20181103-160739	  1	  0	        18	60.01
20181103-160744	  1	  0	         8	60.01
20181103-160749	  1	  0	         5	60.02
20181103-160754	  1	  0	         7	60.01
20181103-160759	  1	  0	        10	60.01
20181103-160804	  1	  0	         9	60.01
20181103-160809	  1	  0	        19	60.00
20181103-160814	  1	  0	        16	60.01
20181103-160819	  1	  0	         6	60.01
20181103-160824	  1	  0	         7	60.01
20181103-160829	  2	  0	        10	60.01
20181103-160834	  1	  0	        12	60.02
20181103-160839	  1	  0	        16	60.01
20181103-160844	  1	  0	         8	60.01
20181103-160849	  1	  0	         7	60.01
20181103-160854	  1	  0	         7	60.01
20181103-160859	  1	  0	         9	60.16
20181103-160904	  1	  0	         8	60.16
20181103-160909	  1	  0	        27	60.17
20181103-160914	  1	  0	        14	60.17
20181103-160919	  1	  0	         5	60.17
20181103-160924	  1	  0	         7	60.17
20181103-160929	  2	  0	         8	60.17
20181103-160934	  1	  0	        13	60.16
20181103-160939	  1	  0	        15	60.16
20181103-160944	  1	  0	        10	60.17
20181103-160949	  1	  0	         5	60.17
20181103-160954	  1	  0	         9	60.22
20181103-160959	  1	  0	         5	60.22
20181103-161004	  1	  0	         9	60.21
20181103-161009	  1	  0	        20	60.22
20181103-161014	  1	  0	        15	60.22
20181103-161019	  1	  0	        15	60.22
20181103-161024	  1	  0	        12	60.21
20181103-161029	  2	  0	         8	60.22
20181103-161034	  1	  0	        12	60.22
20181103-161039	  1	  0	        12	60.22
20181103-161044	  1	  0	         8	60.22
20181103-161049	  1	  0	         7	60.22
20181103-161054	  1	  0	        16	60.23
20181103-161059	  1	  0	         7	60.22
20181103-161104	  1	  0	         8	60.23
20181103-161109	  1	  0	        24	60.22
20181103-161114	  1	  0	        15	60.23
20181103-161119	  1	  0	         5	60.66
20181103-161124	 39	  0	      1839	60.71
20181103-161129	 51	  0	        53	60.81
20181103-161134	 55	  0	       369	60.92
20181103-161139	 55	  0	        31	60.95
20181103-161144	 54	  0	        24	61.08
20181103-161149	 58	  0	        21	61.10
20181103-161154	 55	  1	     10990	61.18
20181103-161159	 63	  5	     12107	61.18
20181103-161204	 56	  0	       361	61.26
20181103-161209	 55	  0	        50	61.28
20181103-161214	 56	  0	        32	61.37
20181103-161219	 58	  0	        23	61.42
20181103-161224	 57	  0	        28	61.45
20181103-161229	 66	  7	     23943	61.53
20181103-161234	 58	  0	       258	61.58
20181103-161239	 58	  0	        36	61.60
20181103-161244	 55	  0	        26	61.69
20181103-161249	 55	  0	        27	61.68
20181103-161254	 55	  0	        24	61.79
20181103-161259	 62	  4	     24180	61.82
20181103-161304	 46	  0	       424	61.86
20181103-161309	  5	  0	        42	61.86
20181103-161314	  1	  0	        19	61.86
20181103-161319	  1	  0	         8	61.85
20181103-161324	  1	  0	         8	61.85
20181103-161329	  3	  1	      3937	61.86
20181103-161334	  1	  0	       375	61.85
20181103-161339	  1	  0	        18	61.86
20181103-161344	  1	  0	        11	61.90
20181103-161349	  1	  0	         7	61.90
20181103-161354	  1	  0	         7	61.91
20181103-161359	  1	  0	         7	61.90
20181103-161404	  1	  0	        10	61.91
20181103-161409	  1	  0	        18	61.91
20181103-161414	  1	  0	        15	61.92
20181103-161419	  1	  0	        10	61.92
20181103-161424	  1	  0	        11	61.91
20181103-161429	  6	  0	       169	62.18
20181103-161434	 50	  2	      1561	62.23
20181103-161439	 62	  0	       465	62.23
20181103-161444	 65	  0	        36	62.29
20181103-161449	 64	  0	        29	62.32
20181103-161454	100	  0	     22288	62.37
20181103-161459	 68	  0	        29	62.40
20181103-161504	 68	  0	      8131	62.46
20181103-161509	 73	  3	     35964	62.48
20181103-161514	 68	  0	        84	62.56
20181103-161519	 70	  0	        41	62.61
20181103-161524	 68	  0	        32	63.00
20181103-161529	 70	  0	        33	62.70
20181103-161534	 69	  1	      9449	62.71
20181103-161539	 74	  3	     39283	62.80
20181103-161544	 69	  0	        93	62.87
20181103-161549	 68	  0	        33	62.91
20181103-161554	 68	  0	        37	62.94
20181103-161559	 68	  0	        33	62.93
20181103-161604	 69	  1	      9481	63.01
20181103-161609	 71	  1	     16639	63.09
20181103-161614	 69	  2	     22564	63.14
20181103-161619	 48	  0	        43	63.13
20181103-161624	  2	  0	        24	63.13
20181103-161629	  2	  0	         7	63.12
20181103-161634	  1	  0	       504	63.13
20181103-161639	  1	  0	      2852	63.12
20181103-161644	  5	  3	      9563	63.13
20181103-161649	  1	  0	        11	63.12
20181103-161654	  1	  0	         6	63.13
20181103-161659	  1	  0	         7	63.21
20181103-161704	  1	  0	       360	63.21
20181103-161709	  1	  0	        24	63.21
20181103-161714	  1	  0	        20	63.21
20181103-161719	  1	  0	         6	63.21
20181103-161724	  1	  0	         6	63.21
20181103-161729	  1	  0	         5	63.20
20181103-161734	  2	  0	        15	63.20
20181103-161739	  1	  0	        11	63.20
20181103-161744	  1	  0	        11	63.21
20181103-161749	  1	  0	         5	63.20
20181103-161754	  1	  0	         6	63.21
20181103-161759	  1	  0	         5	63.21
20181103-161804	  1	  0	        10	63.21
20181103-161809	  1	  0	        24	63.50
20181103-161814	 25	  0	        84	63.51
20181103-161819	100	  0	     23876	63.49
20181103-161824	 61	  0	       226	63.62
20181103-161829	 65	  0	        45	63.64
20181103-161834	 66	  0	       481	63.65
20181103-161839	 66	  0	        50	63.69
20181103-161844	 68	  0	        43	63.74
20181103-161849	 99	  0	     44189	63.79
20181103-161854	 70	  2	     17674	63.82
20181103-161859	100	  0	     30735	63.85
20181103-161904	 67	  0	       517	63.86
20181103-161909	 67	  0	        70	63.90
20181103-161914	 69	  0	        33	63.96
20181103-161919	 70	  1	     22607	64.01
20181103-161924	 67	  0	       325	64.03
20181103-161929	 69	  1	     17957	64.05
20181103-161934	 67	  0	      7795	64.06
20181103-161939	 66	  0	        34	64.12
20181103-161944	 68	  0	        38	64.14
20181103-161949	 67	  0	        37	64.17
20181103-161954	 68	  2	     23031	64.20
20181103-161959	 63	  2	     18197	64.26
20181103-162004	 53	  1	      7984	64.37
20181103-162009	 21	  0	        37	64.37
20181103-162014	  1	  0	        37	64.37
20181103-162019	  1	  0	         5	64.37
20181103-162024	  2	  1	      4057	64.37
20181103-162029	  2	  1	      3078	64.36
20181103-162034	  2	  0	      1361	64.37
20181103-162039	  1	  0	        10	64.37
20181103-162044	  1	  0	        19	64.37
20181103-162049	  1	  0	         7	64.37
20181103-162054	  1	  0	        12	64.37
20181103-162059	  1	  0	         5	64.37
20181103-162104	  1	  0	       141	64.37
20181103-162109	  1	  0	        14	64.37
20181103-162114	  1	  0	        20	64.36
20181103-162119	  1	  0	         5	64.38
20181103-162124	 18	  0	       598	64.51
20181103-162129	 53	  0	        59	64.56
20181103-162134	 65	  0	       491	64.61
20181103-162139	 71	  0	        47	64.69
20181103-162144	 72	  0	       539	64.70
20181103-162149	 73	  0	      6792	64.73
20181103-162154	 71	  0	     10269	64.78
20181103-162159	 73	  1	     20918	64.81
20181103-162204	 71	  0	       634	64.84
20181103-162209	 69	  0	        70	64.85
20181103-162214	 69	  0	        70	64.85
20181103-162219	 72	  1	        82	64.95
20181103-162224	 72	  1	      8620	65.01
20181103-162229	 75	  3	     38749	65.02
20181103-162234	 72	  1	      1173	65.03
20181103-162239	 70	  0	       113	65.06
20181103-162244	 71	  0	       317	65.11
20181103-162249	 71	  0	       118	65.15
20181103-162254	 71	  1	      8795	65.17
20181103-162259	 73	  2	     39538	65.19
20181103-162304	 69	  0	       829	65.23
20181103-162309	 64	  0	        93	65.28
20181103-162314	 53	  0	        81	65.33
20181103-162319	 14	  0	        24	65.33
20181103-162324	  1	  0	         8	65.34
20181103-162329	  1	  0	      3240	65.34
20181103-162334	  6	  3	     16279	65.33
20181103-162339	  1	  0	        10	65.34
20181103-162344	  2	  0	        21	65.34
20181103-162349	  1	  0	         5	65.34
20181103-162354	  1	  0	         9	65.33
20181103-162359	  1	  0	         7	65.33
20181103-162404	  1	  0	         8	65.33
20181103-162409	  1	  0	        13	65.33
20181103-162414	  1	  0	        26	65.33
20181103-162419	  1	  0	         5	65.34
20181103-162424	  1	  0	         7	65.33
20181103-162429	  1	  0	         9	65.33
20181103-162434	  2	  0	        11	65.34
20181103-162439	 14	  0	         7	65.48
20181103-162444	 50	  0	       994	65.53
20181103-162449	 60	  0	       107	65.54
20181103-162454	 67	  0	       188	65.57
20181103-162459	 67	  0	       154	65.59
20181103-162504	 68	  0	      6543	65.63
20181103-162509	 71	  2	     25573	65.67
20181103-162514	 68	  0	       121	65.70
20181103-162519	 68	  0	        64	65.72
20181103-162524	 66	  0	        68	65.78
20181103-162529	 68	  0	        67	65.82
20181103-162534	 70	  0	      9923	65.84
20181103-162539	 72	  2	     37532	65.85
20181103-162544	 68	  0	       147	65.88
20181103-162549	 69	  0	        75	65.93
20181103-162554	 68	  0	        76	65.97
20181103-162559	 68	  0	        68	65.99
20181103-162604	 68	  0	     10157	66.01
20181103-162609	 70	  1	     10553	66.05
20181103-162614	 74	  4	     28537	66.11
20181103-162619	 69	  0	       106	66.13
20181103-162624	 60	  0	        78	66.28
20181103-162629	 48	  0	        33	66.32
20181103-162634	 17	  0	       545	66.31
20181103-162639	  1	  0	      5007	66.31
20181103-162644	  5	  4	     20252	66.31
20181103-162649	  1	  0	        38	66.31
20181103-162654	  1	  0	         7	66.32
20181103-162659	  1	  0	         5	66.31
20181103-162704	  1	  0	       365	66.31
20181103-162709	  1	  0	        12	66.32
20181103-162714	  1	  0	        20	66.32
20181103-162719	  1	  0	         9	66.31
20181103-162724	  1	  0	        10	66.32
20181103-162729	  1	  0	         7	66.31
20181103-162734	  2	  0	        13	66.31
20181103-162739	  1	  0	         5	66.31
20181103-162744	  1	  0	        18	66.32
20181103-162749	  1	  0	        14	66.31
20181103-162754	  1	  0	         5	66.31
20181103-162759	  1	  0	         5	66.31
20181103-162804	  2	  0	        10	66.38
20181103-162809	 44	  0	        23	66.49
20181103-162814	 61	  0	        63	66.53
20181103-162819	 57	  0	        23	66.58
20181103-162824	 53	  0	        39	66.80
20181103-162829	 43	  0	        53	66.80
20181103-162834	 42	  0	       380	66.98
20181103-162839	 44	  1	     16522	67.04
20181103-162844	 40	  0	      7971	67.15
20181103-162849	 45	  0	        65	67.27
20181103-162854	 44	  0	        60	67.31
20181103-162859	 44	  0	        47	67.47
20181103-162904	 44	  0	       387	67.47
20181103-162909	 47	  2	     16285	67.63
20181103-162914	 47	  1	      7364	67.71
20181103-162919	 45	  0	        34	67.71
20181103-162924	 45	  0	        17	67.86
20181103-162929	 45	  0	        45	67.86
20181103-162934	 44	  0	       405	68.01
20181103-162939	 44	  0	     10487	68.14
20181103-162944	 45	  2	      5654	68.30
20181103-162949	 41	  1	      7329	68.30
20181103-162954	  5	  0	        15	68.30
20181103-162959	  1	  0	         6	68.29
20181103-163004	  1	  0	       411	68.30
20181103-163009	  1	  0	        13	68.30
20181103-163014	  2	  1	      4148	68.29
20181103-163019	  1	  0	      1286	68.30
20181103-163024	  1	  0	        15	68.29
20181103-163029	  1	  0	         6	68.28
20181103-163034	  2	  0	       275	68.28
20181103-163039	  1	  0	         5	68.28
20181103-163044	  1	  0	        11	68.29
20181103-163049	  1	  0	         7	68.29
20181103-163054	  1	  0	         7	68.29
20181103-163059	  1	  0	        12	68.29
20181103-163104	  1	  0	        10	68.29
20181103-163109	  1	  0	        11	68.30
20181103-163114	  1	  0	        25	68.31
20181103-163119	 17	  0	         8	68.56
20181103-163124	 47	  0	      1586	68.56
20181103-163129	 56	  0	       146	68.59
20181103-163134	 57	  0	       628	68.62
20181103-163139	 55	  0	       177	68.64
20181103-163144	 57	  1	      6711	68.64
20181103-163149	 57	  1	      6711	68.64
20181103-163154	 55	  1	       205	68.71
20181103-163159	 55	  0	        90	68.76
20181103-163204	 54	  0	       588	68.80
20181103-163209	 55	  0	        88	68.83
20181103-163214	 55	  0	     10053	68.83
20181103-163219	 59	  4	     36534	68.84
20181103-163224	 54	  0	       149	68.87
20181103-163229	 54	  0	       105	69.29
20181103-163234	 57	  0	       607	69.03
20181103-163239	 56	  0	        73	69.07
20181103-163244	 55	  0	      8286	69.09
20181103-163249	 60	  4	     38671	69.12
20181103-163254	 55	  0	       128	69.12
20181103-163259	 54	  0	        68	69.13
20181103-163304	 47	  0	       594	70.01
20181103-163309	 17	  0	       620	70.01
20181103-163314	  1	  0	      4448	70.01
20181103-163319	  3	  2	     14218	70.01
20181103-163324	  3	  2	      5570	70.01
20181103-163329	  1	  0	         6	70.01
20181103-163334	  2	  0	       630	70.00
20181103-163339	  1	  0	        10	70.00
20181103-163344	  1	  0	        58	70.00
20181103-163349	  1	  0	         9	70.01
20181103-163354	  1	  0	         7	70.01
20181103-163359	  1	  0	         6	70.01
20181103-163404	  1	  0	         8	70.01
20181103-163409	  1	  0	        15	70.01
20181103-163414	  1	  0	        19	70.00
20181103-163419	  1	  0	        10	70.01
20181103-163424	  1	  0	         5	70.01
20181103-163429	  1	  0	         6	70.01
20181103-163434	  2	  0	        15	70.01
20181103-163439	  1	  0	        18	70.00
20181103-163444	  1	  0	        11	70.01
20181103-163449	  1	  0	        48	70.01
20181103-163454	  1	  0	         8	70.01
20181103-163459	 34	  0	        59	70.02
20181103-163504	 62	  0	      1465	70.02
20181103-163509	 70	  0	      4302	70.02
20181103-163514	 68	  0	        87	70.01
20181103-163519	 69	  0	        90	70.01
20181103-163524	 68	  0	        91	70.01
20181103-163529	 69	  0	      6496	70.01
20181103-163534	 73	  2	     37800	70.00
20181103-163539	 71	  0	       159	70.01
20181103-163544	 68	  0	        86	70.00
20181103-163549	 68	  0	       374	70.00
20181103-163554	 67	  0	       246	70.00
20181103-163559	 69	  0	      6751	70.00
20181103-163604	 74	  3	     37813	70.00
20181103-163609	 70	  0	       145	70.00
20181103-163614	 69	  0	       119	70.00
20181103-163619	100	  0	     23540	70.00
20181103-163624	 69	  0	        86	70.00
20181103-163629	 68	  0	      8271	69.98
20181103-163634	 73	  2	     36690	69.99
20181103-163639	 67	  0	       312	69.98
20181103-163644	 49	  0	        37	69.98
20181103-163649	  1	  0	        25	69.98
20181103-163654	  1	  0	        13	69.97
20181103-163659	  1	  0	      3274	69.97
20181103-163704	  3	  2	     11290	69.98
20181103-163709	  1	  0	       447	69.98
20181103-163714	  1	  0	        18	69.98
20181103-163719	  1	  0	         9	69.97
20181103-163724	  1	  0	         5	69.97
20181103-163729	  1	  0	         7	69.97
20181103-163734	  1	  0	         9	69.97
20181103-163739	  2	  0	       346	69.97
20181103-163744	  1	  0	        13	69.96
20181103-163749	  1	  0	        11	69.99
20181103-163754	  3	  3	      1331	70.00
20181103-163759	  8	  6	      3012	70.01
20181103-163804	  1	  0	        30	70.01
20181103-163809	  1	  0	        85	70.01
20181103-163814	  1	  0	        19	70.01
20181103-163819	  1	  0	        14	70.02
20181103-163824	  1	  0	         6	70.02
20181103-163829	  1	  0	        25	70.01
20181103-163834	  1	  0	         6	70.00
20181103-163839	  2	  0	        11	70.00
20181103-163844	  1	  0	        16	70.01
20181103-163849	  1	  0	        13	70.00
20181103-163854	 12	  0	       421	70.02
20181103-163859	 54	  0	        76	70.04
20181103-163904	 74	  0	        43	70.02
20181103-163909	 81	  0	      3633	70.03
20181103-163914	 80	  0	      3547	70.02
20181103-163919	 74	  1	     17345	65.90
20181103-163924	 73	  0	       742	65.91
20181103-163929	100	  0	     21797	65.97
20181103-163934	100	  0	     21856	65.97
20181103-163939	 71	  0	       477	66.02
20181103-163944	 71	  1	      6367	66.02
20181103-163949	 97	  0	     64197	66.08
20181103-163954	 69	  0	        82	66.08
20181103-163959	 67	  0	        35	66.11
20181103-164004	 70	  0	        31	66.11
20181103-164009	 69	  0	       619	66.14
20181103-164014	 69	  0	      6763	66.15
20181103-164019	 74	  4	     40995	66.19
20181103-164024	 69	  1	       914	66.17
20181103-164029	 68	  0	        51	66.18
20181103-164034	 69	  0	        82	66.17
20181103-164039	 62	  0	       575	66.17
20181103-164044	 47	  0	       145	66.16
20181103-164049	 10	  0	      4643	66.16
20181103-164054	  9	  8	     29685	66.16
20181103-164059	  1	  0	        15	66.16
20181103-164104	  1	  0	         5	66.16
20181103-164109	  2	  0	       400	66.16
20181103-164114	  1	  0	        19	66.16
20181103-164119	  1	  0	         8	66.16
20181103-164124	  1	  0	        10	66.16
20181103-164129	  1	  0	         6	66.16
20181103-164134	  1	  0	        58	66.15
20181103-164139	  2	  0	       368	66.15
20181103-164144	  1	  0	        10	66.15
20181103-164149	  1	  0	         6	66.98
20181103-164154	 22	 15	      5652	66.13
20181103-164159	 17	  5	      2304	66.12
20181103-164204	  1	  0	         8	66.13
20181103-164209	  2	  0	        20	66.12
20181103-164214	  1	  0	        20	66.12
20181103-164219	  1	  0	         6	66.12
20181103-164224	  1	  0	        16	66.12
20181103-164229	  1	  0	        35	66.12
20181103-164234	  1	  0	         6	66.11
20181103-164239	  2	  0	        14	66.14
20181103-164244	 20	  0	        26	66.15
20181103-164249	 46	  0	        29	66.15
20181103-164254	 54	  0	        47	66.15
20181103-164259	 56	  0	        48	66.15
20181103-164304	 55	  0	        29	66.17
20181103-164309	 55	  0	       734	66.17
20181103-164314	 57	  0	       382	12.21
20181103-164319	 24	  4	     20755	12.20
20181103-164324	  3	  3	     16591	12.20
20181103-164329	  1	  0	      4643	12.21
20181103-164334	  0	  0	         0	12.19
20181103-164339	  2	  0	        59	12.20
20181103-164344	  1	  0	        80	12.20
20181103-164349	  0	  0	        33	12.19
20181103-164354	  0	  0	         2	12.20
20181103-164359	  0	  0	         2	12.20
20181103-164404	  0	  0	         2	12.20
20181103-164409	  0	  0	       423	12.19
20181103-164414	  0	  0	         8	12.20
20181103-164419	  0	  0	         2	12.20
20181103-164424	  0	  0	         1	12.20
20181103-164429	  0	  0	         2	12.20
20181103-164434	  0	  0	         2	12.19
20181103-164439	  2	  0	         9	12.20
20181103-164444	  1	  0	         7	12.20
20181103-164449	  0	  0	         2	12.20
20181103-164454	  0	  0	         0	12.20
20181103-164459	  0	  0	         2	12.20
20181103-164504	  0	  0	         1	12.20
20181103-164509	  0	  0	         3	12.19
20181103-164514	  0	  0	        14	12.20
20181103-164519	  0	  0	         0	12.20
20181103-164524	  0	  0	         2	12.19
20181103-164529	  0	  0	         0	12.20
20181103-164534	  0	  0	         0	12.19
20181103-164539	  2	  0	         3	12.19
20181103-164544	  1	  0	         0	12.19
20181103-164549	  0	  0	         2	12.20
20181103-164554	  0	  0	         0	12.20
20181103-164559	  0	  0	         0	12.20
20181103-164604	  0	  0	         3	12.20
20181103-164609	  0	  0	         0	12.20
20181103-164614	  0	  0	        13	12.20
20181103-164619	  1	  0	         0	12.19
20181103-164624	  0	  0	         2	12.20
20181103-164629	  0	  0	         0	12.20
20181103-164634	  0	  0	         0	13.91
20181103-164639	 18	  1	       261	17.93
20181103-164644	 36	 15	     15177	17.97
20181103-164649	 26	 17	     23959	17.99
20181103-164654	 26	 17	     25721	17.99
20181103-164659	 26	 17	     25793	17.99
20181103-164704	 26	 18	     20706	19.54
20181103-164709	 26	 17	     26025	23.29
20181103-164714	 25	 17	     24352	23.29
20181103-164719	 25	 17	     22079	28.56
20181103-164724	 26	 16	     24961	28.98
20181103-164729	 26	 17	     27411	28.99
20181103-164734	 25	 17	     25725	33.14
20181103-164739	 27	 18	     23093	35.02
20181103-164744	 26	 17	     24341	34.99
20181103-164749	 26	 17	     25625	34.92
20181103-164754	 25	 18	     23674	37.18
20181103-164759	 27	 17	     25720	37.57
20181103-164804	 26	 17	     25609	37.50
20181103-164809	 25	 17	     26906	37.51
20181103-164814	 26	 18	     22464	37.51
20181103-164819	 25	 20	     17952	38.59
20181103-164824	 27	 19	     29237	43.20
20181103-164829	 26	 19	     21075	46.95
20181103-164834	 26	 18	     25120	46.96
20181103-164839	 29	 20	     29700	46.96
20181103-164844	 27	 19	     28539	46.95
20181103-164849	 26	 19	     25137	46.92
20181103-164854	 26	 18	     29745	46.92
20181103-164859	 25	 19	     28541	46.92
20181103-164904	 25	 18	     29681	46.96
20181103-164909	 26	 19	     26295	46.96
20181103-164914	 26	 18	     29947	46.93
20181103-164919	 26	 18	     30870	46.93
20181103-164924	 25	 19	     27654	47.18
20181103-164929	 29	 18	     29335	47.13
20181103-164934	 26	 18	     30314	47.03
20181103-164939	 27	 18	     31498	47.04
20181103-164944	 27	 20	     27307	47.02
20181103-164949	 25	 18	     30776	49.07
20181103-164954	 45	 11	     11665	51.96
20181103-164959	 38	 11	      2269	51.97
20181103-165004	  1	  0	       143	51.98
20181103-165009	  1	  0	       555	51.97
20181103-165014	  1	  1	      8150	51.97
20181103-165019	  7	  6	     28335	51.98
20181103-165024	  1	  0	        13	51.98
20181103-165029	  1	  0	        14	51.97
20181103-165034	  0	  0	         6	51.97
20181103-165039	  2	  0	       304	51.97
20181103-165044	  1	  0	        28	51.97
20181103-165049	  1	  0	        12	51.97
20181103-165054	  1	  0	         8	51.97
20181103-165059	  1	  0	        14	51.97
20181103-165104	  1	  0	         4	51.96
20181103-165109	  1	  0	         8	51.97
20181103-165114	  1	  0	        24	51.96
20181103-165119	  1	  0	         5	51.97
20181103-165124	  1	  0	        10	51.97
20181103-165129	  1	  0	         8	51.97
20181103-165134	  1	  0	         4	51.96
20181103-165139	  2	  0	        11	51.96
20181103-165144	  1	  0	         9	51.96
20181103-165149	  1	  0	         5	51.97
20181103-165154	  1	  0	         8	51.97
20181103-165159	  1	  0	         5	51.97
20181103-165204	  1	  0	         6	51.97
20181103-165209	  0	  0	         8	51.97
20181103-165214	  1	  0	        16	51.97
20181103-165219	  1	  0	         5	51.98
20181103-165224	  1	  0	        14	51.97
20181103-165229	  0	  0	         9	51.97
20181103-165234	  1	  0	         5	51.96
20181103-165239	  2	  0	        15	51.96
20181103-165244	  1	  0	         9	51.97
20181103-165249	  1	  0	         6	51.97
20181103-165254	  1	  0	         7	51.97
20181103-165259	  3	  0	         5	51.97
20181103-165304	  1	  0	         5	51.97
20181103-165309	  1	  0	        15	51.97
20181103-165314	  1	  0	        20	51.97
20181103-165319	  1	  0	        13	51.97
20181103-165324	  1	  0	        15	51.97
20181103-165329	  1	  0	         5	52.03
20181103-165334	 17	  1	       601	52.05
20181103-165339	  5	  0	        19	52.05
20181103-165344	  3	  0	        15	52.06
20181103-165349	  1	  0	        10	52.05
20181103-165354	  1	  0	         5	52.06
20181103-165359	  1	  0	         5	52.05
20181103-165404	  1	  0	         5	52.06
20181103-165409	  1	  0	         6	52.06
20181103-165414	  1	  0	        16	52.06
20181103-165419	  1	  0	         8	52.05
20181103-165424	  1	  0	        13	52.05
20181103-165429	  1	  0	        11	52.05
20181103-165434	  1	  0	         5	52.41
20181103-165439	  2	  0	        10	52.05
20181103-165444	  1	  0	         9	52.05
20181103-165449	  1	  0	        11	52.05
20181103-165454	  1	  0	         5	52.05
20181103-165459	  1	  0	        26	52.05
20181103-165504	  1	  0	         5	52.05
20181103-165509	  1	  0	       249	52.05
20181103-165514	  1	  0	        18	52.05
20181103-165519	  1	  0	        13	52.05
20181103-165524	  1	  0	        14	52.05
20181103-165529	  1	  0	         7	52.05
20181103-165534	  1	  0	         5	52.06
20181103-165539	  3	  0	        11	52.05
20181103-165544	  1	  0	         9	52.05
20181103-165549	  1	  0	        11	52.05
20181103-165554	  1	  0	         5	52.05
20181103-165559	  1	  0	         5	52.05
20181103-165604	  1	  0	         7	52.05
20181103-165609	  1	  0	         7	52.05
20181103-165614	  1	  0	        16	52.06
20181103-165619	  1	  0	         7	52.06
