TIME	CPU	WCPU	IO	MEM
20181103-165534	 12	  0	        21	69.47
20181103-165539	 16	  4	     20518	69.46
20181103-165544	 12	  0	         4	69.47
20181103-165549	 19	  0	        39	69.47
20181103-165554	 11	  0	         6	69.47
20181103-165559	 17	  5	     20503	69.45
20181103-165604	 21	  0	        51	69.46
20181103-165609	 12	  0	        21	69.46
20181103-165614	 14	  2	     20488	69.47
20181103-165619	 23	  3	        60	69.46
20181103-165624	 11	  0	         8	69.48
20181103-165629	 12	  0	         5	69.47
20181103-165634	 19	  6	     20515	69.48
20181103-165639	 18	  0	        50	69.48
20181103-165644	 12	  0	         4	69.48
20181103-165649	 13	  1	     16405	69.48
20181103-165654	 23	  3	      4147	69.48
20181103-165659	 12	  0	         6	69.48
20181103-165704	 13	  0	        19	69.47
20181103-165709	 23	  4	     20538	69.48
20181103-165714	 12	  0	         9	69.48
20181103-165719	 12	  0	        15	69.47
20181103-165724	 12	  0	        14	69.50
20181103-165729	 17	  4	     20502	69.50
20181103-165734	 12	  0	        21	69.49
20181103-165739	 14	  0	        29	69.51
20181103-165744	 24	  4	     20533	69.52
20181103-165749	 13	  0	        14	69.51
20181103-165754	 12	  0	        19	69.51
20181103-165759	 20	  0	        46	69.50
20181103-165804	 17	  4	     20507	69.52
20181103-165809	 12	  0	        24	69.48
20181103-165814	 26	  0	       112	69.50
20181103-165819	 17	  4	     20513	69.50
20181103-165824	 12	  0	        16	69.49
20181103-165829	 13	  0	        11	69.49
20181103-165834	 20	  0	        54	69.48
20181103-165839	 16	  4	     20549	69.49
20181103-165844	 12	  0	         9	69.49
20181103-165849	 21	  0	        45	69.50
20181103-165854	 17	  4	     20501	69.50
20181103-165859	 12	  0	         9	69.49
20181103-165904	 22	  0	        50	69.50
20181103-165909	 12	  0	        21	69.50
20181103-165914	 17	  4	     20509	69.48
20181103-165919	 12	  0	        15	69.49
20181103-165924	 21	  0	        40	69.50
20181103-165929	 18	  5	     20500	69.48
20181103-165934	 13	  0	        22	69.49
20181103-165939	 21	  0	        57	69.49
20181103-165944	 13	  0	         5	69.48
20181103-165949	 22	  9	     21321	69.49
20181103-165954	 21	  0	        45	69.50
20181103-165959	 13	  0	         8	69.50
20181103-170004	 16	  3	     20500	69.49
20181103-170009	 15	  1	        35	69.50
20181103-170014	 22	  0	       555	69.56
20181103-170019	 19	  1	      4144	69.54
20181103-170024	 18	  4	     20748	69.56
20181103-170029	 21	  0	        40	69.55
20181103-170034	 12	  0	        24	69.56
20181103-170039	 14	  1	     17004	69.56
20181103-170044	 24	  3	      4146	69.55
20181103-170049	 14	  0	      1547	69.56
20181103-170054	 12	  0	        31	69.55
20181103-170059	 18	  4	     20507	69.55
20181103-170104	 20	  0	        47	69.57
20181103-170109	 12	  0	       402	69.54
20181103-170114	 12	  0	         8	69.53
20181103-170119	 28	  4	     21015	69.53
20181103-170124	 12	  0	       149	69.53
20181103-170129	 12	  0	        10	69.53
20181103-170134	 26	  5	     20556	69.54
20181103-170139	 12	  0	      1064	69.54
20181103-170144	 12	  0	         7	69.54
20181103-170149	 13	  0	         9	69.56
20181103-170154	 16	  4	     20501	69.54
20181103-170159	 12	  0	         5	69.53
20181103-170204	 14	  0	        22	69.52
20181103-170209	 25	  5	     20551	69.54
20181103-170214	 12	  0	         5	69.55
20181103-170219	 13	  0	        46	69.55
20181103-170224	 21	  0	        42	69.55
20181103-170229	 16	  4	     20501	69.54
20181103-170234	 12	  0	        18	69.54
20181103-170239	 20	  0	       476	69.55
20181103-170244	 17	  4	     20502	69.54
20181103-170249	 12	  0	         9	69.55
20181103-170254	 15	  0	         7	69.55
20181103-170259	 19	  0	        40	69.55
20181103-170304	 18	  5	     20514	69.56
20181103-170309	 12	  0	        23	69.56
20181103-170314	 20	  0	        36	69.55
20181103-170319	 16	  4	     20501	69.55
20181103-170324	 13	  1	        63	69.56
20181103-170329	 20	  0	        42	69.56
20181103-170334	 12	  0	        20	69.56
20181103-170339	 16	  4	     20533	69.55
20181103-170344	 13	  0	         5	69.55
20181103-170349	 18	  0	        33	69.55
20181103-170354	 13	  1	     19669	69.54
20181103-170359	 15	  3	       843	69.55
20181103-170404	 21	  0	        50	69.55
20181103-170409	 11	  0	        36	69.53
20181103-170414	 19	  8	     20505	69.55
20181103-170419	 20	  0	        45	69.56
20181103-170424	 12	  0	         4	69.56
20181103-170429	 12	  0	        12	69.55
20181103-170434	 18	  4	     20512	69.55
20181103-170439	 17	  0	        65	69.55
20181103-170444	 12	  0	         4	69.55
20181103-170449	 16	  4	     20501	69.56
20181103-170454	 20	  0	        35	69.55
20181103-170459	 12	  0	         4	69.55
20181103-170504	 12	  0	        21	69.55
20181103-170509	 24	  4	     20560	69.57
20181103-170514	 12	  0	         3	69.57
20181103-170519	 12	  0	        16	69.55
20181103-170524	 19	  4	     20505	69.57
20181103-170529	 17	  0	        34	69.56
20181103-170534	 12	  0	        16	69.55
20181103-170539	 12	  0	        37	69.56
20181103-170544	 23	  3	     20524	69.56
20181103-170549	 13	  0	         9	69.56
20181103-170554	 12	  0	         9	69.55
20181103-170559	 16	  4	     20503	69.56
20181103-170604	 13	  0	        18	69.56
20181103-170609	 11	  0	        23	69.56
20181103-170614	 20	  0	        36	69.56
20181103-170619	 17	  4	     20510	69.56
20181103-170624	 11	  0	         6	69.56
20181103-170629	 16	  0	         7	69.56
20181103-170634	 20	  4	     20538	69.57
20181103-170639	 12	  0	        31	69.54
20181103-170644	 12	  0	         5	69.56
20181103-170649	 20	  0	        43	69.57
20181103-170654	 17	  4	     20497	69.56
20181103-170659	 12	  0	         4	69.56
20181103-170704	 21	  0	        42	69.56
20181103-170709	 17	  5	     20506	69.57
20181103-170714	 14	  2	        18	69.56
20181103-170719	 15	  0	        19	69.57
20181103-170724	 16	  0	        41	69.55
20181103-170729	 17	  4	     20495	69.55
20181103-170734	 12	  0	        22	69.55
20181103-170739	 20	  0	        61	69.56
20181103-170744	 13	  1	     16388	69.56
20181103-170749	 16	  3	      4120	69.57
20181103-170754	 20	  0	        34	69.57
20181103-170759	 12	  0	         9	69.56
20181103-170804	 18	  5	     20509	69.56
20181103-170809	 15	  0	        28	69.57
20181103-170814	 52	  0	       121	69.58
20181103-170819	 48	  0	        24	69.57
20181103-170824	 47	  3	     20517	69.56
20181103-170829	 55	  0	        42	69.56
20181103-170834	 46	  0	        25	69.56
20181103-170839	 48	  3	     20684	69.57
20181103-170844	 57	  0	      5270	69.58
20181103-170849	 48	  0	        32	69.57
20181103-170854	 46	  0	     16391	69.57
20181103-170859	 51	  2	      4140	69.57
20181103-170904	 53	  0	        50	69.57
20181103-170909	 48	  0	        16	69.57
20181103-170914	 53	  3	     25348	69.56
20181103-170919	 55	  0	       119	69.57
20181103-170924	 51	  0	        10	69.56
20181103-170929	 48	  1	     19671	69.57
20181103-170934	 55	  2	       876	69.57
20181103-170939	 55	  0	        31	69.57
20181103-170944	 48	  0	      4846	69.55
20181103-170949	 18	  4	     20539	69.57
20181103-170954	 20	  0	        71	69.56
20181103-170959	 12	  0	         4	69.55
20181103-171004	 14	  0	     16404	69.56
20181103-171009	 24	  4	      4152	69.57
20181103-171014	 12	  0	       177	69.56
20181103-171019	 13	  0	        24	69.57
20181103-171024	 21	  4	     20507	69.57
20181103-171029	 15	  0	        22	69.56
20181103-171034	 12	  0	        16	69.56
20181103-171039	 12	  0	        10	69.55
20181103-171044	 25	  5	     20577	69.56
20181103-171049	 12	  0	        10	69.56
20181103-171054	 12	  0	        10	69.58
20181103-171059	 16	  4	     20503	69.57
20181103-171104	 13	  0	        12	69.57
20181103-171109	 12	  0	         9	69.57
20181103-171114	 20	  0	        55	69.57
20181103-171119	 17	  4	     20515	69.58
20181103-171124	 12	  0	        10	69.57
20181103-171129	 17	  0	        22	69.56
20181103-171134	 19	  4	     20521	69.56
20181103-171139	 12	  0	         8	69.55
20181103-171144	 12	  0	        33	69.58
20181103-171149	 21	  0	        43	69.58
20181103-171154	 16	  4	     20500	69.57
20181103-171159	 12	  0	        14	69.58
20181103-171204	 21	  0	        41	69.58
20181103-171209	 17	  4	     20501	69.57
20181103-171214	 12	  0	        38	69.58
20181103-171219	 19	  0	        31	69.58
20181103-171224	 14	  0	        31	69.58
20181103-171229	 16	  4	     20500	69.57
20181103-171234	  5	  0	        16	69.57
20181103-171239	  9	  0	        35	69.57
20181103-171244	  1	  0	        35	69.58
20181103-171249	  1	  0	         6	69.58
20181103-171254	  1	  0	         4	69.58
20181103-171259	  1	  0	      5900	69.91
20181103-171304	  2	  0	         8	69.56
20181103-171309	  1	  0	         9	69.56
20181103-171314	  1	  0	        30	69.56
20181103-171319	  1	  0	        19	69.57
20181103-171324	  1	  0	         5	69.54
20181103-171329	  1	  0	         9	69.56
20181103-171334	  1	  0	         4	69.57
20181103-171339	  1	  0	         5	69.57
20181103-171344	  1	  0	        25	69.58
20181103-171349	  1	  0	         8	69.58
20181103-171354	  1	  0	         3	69.58
20181103-171359	  1	  0	         9	69.58
20181103-171404	  2	  0	         6	69.56
20181103-171409	  1	  0	        13	69.57
20181103-171414	  1	  0	         5	69.57
20181103-171419	  1	  0	        16	69.58
20181103-171424	  1	  0	        10	69.58
20181103-171429	  1	  0	        10	69.57
20181103-171434	  1	  0	        12	69.58
20181103-171439	  1	  0	         4	69.58
20181103-171444	  1	  0	        95	69.58
20181103-171449	  1	  0	         6	69.57
20181103-171454	  1	  0	         3	69.58
20181103-171459	  0	  0	         8	69.58
20181103-171504	  2	  0	         7	69.57
20181103-171509	  1	  0	         6	69.58
20181103-171514	  1	  0	        17	69.58
20181103-171519	 26	  0	       806	69.57
20181103-171524	 26	  0	        15	69.57
20181103-171529	 11	  0	        12	69.58
20181103-171534	  1	  0	         4	69.58
20181103-171539	  1	  0	      1277	69.58
20181103-171544	  1	  0	       107	69.58
20181103-171549	  1	  0	         9	69.58
20181103-171554	  1	  0	         3	69.58
20181103-171559	  3	  0	        10	69.57
20181103-171604	  5	  0	         6	69.58
20181103-171609	  3	  0	         6	69.58
20181103-171614	  2	  0	       328	69.62
20181103-171619	 43	  0	       975	69.65
20181103-171624	 48	  0	      1430	69.65
20181103-171629	 55	  0	       334	69.65
20181103-171634	 53	  0	        37	69.66
20181103-171639	 32	  0	        28	69.65
20181103-171644	 35	  0	      5309	69.64
20181103-171649	 34	  2	     20191	69.64
20181103-171654	 29	  1	      4395	69.65
20181103-171659	 31	  0	        17	69.64
20181103-171704	 38	  0	        26	69.64
20181103-171709	 34	  0	        13	69.64
20181103-171714	 22	  0	       588	69.64
20181103-171719	  6	  0	      1940	69.64
20181103-171724	  2	  2	      9013	69.64
20181103-171729	  1	  0	         9	69.64
20181103-171734	  1	  0	        10	69.65
20181103-171739	  1	  0	         4	69.65
20181103-171744	  1	  0	       387	69.64
20181103-171749	  1	  0	         5	69.64
20181103-171754	  1	  0	         4	69.65
20181103-171759	  1	  0	         8	69.65
20181103-171804	  1	  0	         7	69.64
20181103-171809	  2	  0	         4	69.64
20181103-171814	  0	  0	         9	69.64
20181103-171819	  1	  0	        16	69.64
20181103-171824	  1	  0	         4	69.65
20181103-171829	  1	  0	         8	69.65
20181103-171834	  1	  0	        11	69.64
20181103-171839	  1	  0	         4	69.65
20181103-171844	  1	  0	        12	69.62
20181103-171849	  1	  0	         7	69.64
20181103-171854	  1	  0	         4	69.64
20181103-171859	  1	  0	         8	69.64
20181103-171904	  1	  0	        12	69.63
20181103-171909	  2	  0	        11	69.64
20181103-171914	  1	  0	         5	69.65
20181103-171919	  1	  0	        13	69.65
20181103-171924	  0	  0	         7	69.64
20181103-171929	  1	  0	         9	69.64
20181103-171934	  1	  0	        10	69.65
20181103-171939	  1	  0	         4	69.65
20181103-171944	  1	  0	         7	69.65
20181103-171949	  1	  0	         5	69.65
20181103-171954	  1	  0	         4	69.65
20181103-171959	  1	  0	        14	69.65
20181103-172004	  1	  0	        13	69.64
20181103-172009	  2	  0	         4	69.65
20181103-172014	  0	  0	        12	69.65
20181103-172019	  1	  0	        59	69.65
20181103-172024	  1	  0	         4	69.65
20181103-172029	  1	  0	        11	69.65
20181103-172034	  1	  0	        13	69.65
20181103-172039	  1	  0	         4	69.66
20181103-172044	  1	  0	       445	69.66
20181103-172049	  1	  0	         5	69.67
20181103-172054	  1	  0	         4	69.66
20181103-172059	  1	  0	        10	69.66
20181103-172104	  1	  0	         9	69.66
20181103-172109	  2	  0	         6	69.66
20181103-172114	  1	  0	         9	69.66
20181103-172119	  1	  0	        15	69.67
20181103-172124	  1	  0	         4	69.66
20181103-172129	  1	  0	        11	69.66
20181103-172134	  1	  0	        10	69.66
20181103-172139	  1	  0	         4	69.66
20181103-172144	  1	  0	        12	69.66
20181103-172149	  1	  0	         6	69.66
20181103-172154	  1	  0	         7	69.66
20181103-172159	  1	  0	         8	69.67
20181103-172204	  1	  0	         4	69.66
20181103-172209	  2	  0	        13	69.67
20181103-172214	  1	  0	         7	69.66
20181103-172219	  1	  0	        19	69.66
20181103-172224	  1	  0	         4	69.66
20181103-172229	  1	  0	        11	69.66
20181103-172234	  1	  0	         4	69.67
20181103-172239	  1	  0	        11	69.66
20181103-172244	  1	  0	         9	69.66
20181103-172249	  1	  0	         8	69.66
20181103-172254	  1	  0	         5	69.66
20181103-172259	  1	  0	         8	69.66
20181103-172304	  1	  0	         4	69.66
20181103-172309	  1	  0	         9	69.67
20181103-172314	  0	  0	         6	69.66
20181103-172319	  1	  0	        16	69.66
20181103-172324	  1	  0	         9	69.67
20181103-172329	  1	  0	        10	69.67
20181103-172334	  0	  0	         4	69.67
20181103-172339	  1	  0	         9	69.67
20181103-172344	  1	  0	         9	69.67
20181103-172349	  1	  0	         6	69.67
20181103-172354	  1	  0	         8	69.66
20181103-172359	  1	  0	         9	69.67
20181103-172404	  1	  0	         4	69.66
20181103-172409	  1	  0	        20	69.67
20181103-172414	  1	  0	         6	69.67
20181103-172419	  1	  0	        16	69.67
20181103-172424	  1	  0	         7	69.67
20181103-172429	  1	  0	         9	69.68
20181103-172434	  0	  0	         6	69.67
20181103-172439	  1	  0	        11	69.67
20181103-172444	  1	  0	        13	69.67
20181103-172449	  1	  0	         7	69.67
20181103-172454	  0	  0	         5	69.67
20181103-172459	  1	  0	         7	69.68
20181103-172504	  1	  0	         4	69.67
20181103-172509	  2	  0	        11	69.68
20181103-172514	  1	  0	         6	69.68
20181103-172519	  1	  0	        16	69.68
20181103-172524	  0	  0	         4	69.67
20181103-172529	  1	  0	         8	69.66
